file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,609,402,0
0001.jpg,1,604,410,0
0002.jpg,1,597,421,0
0003.jpg,1,590,435,0
0004.jpg,1,583,448,0
0005.jpg,1,577,466,0
0006.jpg,1,571,485,0
0007.jpg,2,566,503,0
0008.jpg,2,570,506,1
0009.jpg,1,577,506,0
0010.jpg,1,584,510,0
0011.jpg,1,589,510,0
0012.jpg,1,595,513,0
0013.jpg,1,603,491,0
0014.jpg,1,608,471,0
0015.jpg,1,614,453,0
0016.jpg,1,619,436,0
0017.jpg,2,624,421,0
0018.jpg,1,627,407,0
0019.jpg,1,633,393,0
0020.jpg,2,637,381,0
0021.jpg,2,642,370,0
0022.jpg,1,647,359,0
0023.jpg,1,651,349,0
0024.jpg,1,655,340,0
0025.jpg,1,661,332,0
0026.jpg,1,665,326,0
0027.jpg,1,668,321,0
0028.jpg,1,672,315,0
0029.jpg,1,675,311,0
0030.jpg,1,679,307,0
0031.jpg,1,684,306,0
0032.jpg,1,687,303,0
0033.jpg,1,691,302,0
0034.jpg,1,693,303,0
0035.jpg,1,698,303,0
0036.jpg,1,700,304,0
0037.jpg,1,704,305,0
0038.jpg,1,706,308,0
0039.jpg,1,710,312,0
0040.jpg,1,714,315,0
0041.jpg,1,716,319,0
0042.jpg,1,719,325,0
0043.jpg,1,723,330,0
0044.jpg,1,725,335,0
0045.jpg,1,727,341,0
0046.jpg,1,730,330,2
0047.jpg,1,733,319,0
0048.jpg,1,733,310,0
