file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,443,248,0
0001.jpg,1,441,226,0
0002.jpg,1,441,209,0
0003.jpg,1,441,193,0
0004.jpg,1,439,178,0
0005.jpg,1,439,166,0
0006.jpg,1,439,154,0
0007.jpg,1,439,144,0
0008.jpg,1,436,135,0
0009.jpg,1,436,130,0
0010.jpg,1,438,126,0
0011.jpg,1,439,124,0
0012.jpg,1,439,123,0
0013.jpg,1,439,124,0
0014.jpg,1,439,125,0
0015.jpg,1,440,129,0
0016.jpg,1,440,133,0
0017.jpg,1,442,141,0
0018.jpg,1,442,150,0
0019.jpg,2,443,161,0
0020.jpg,1,443,172,0
0021.jpg,1,444,186,0
0022.jpg,1,482,186,1
0023.jpg,1,555,174,0
0024.jpg,1,610,166,0
0025.jpg,2,655,160,0
0026.jpg,1,690,158,0
0027.jpg,1,717,155,0
0028.jpg,1,740,156,0
0029.jpg,1,758,155,0
0030.jpg,2,776,159,0
0031.jpg,2,789,160,0
0032.jpg,2,802,161,2
0033.jpg,2,812,152,0
0034.jpg,1,819,137,0
0035.jpg,1,826,124,0
0036.jpg,1,833,113,0
0037.jpg,1,838,103,0
0038.jpg,1,841,95,0
0039.jpg,1,850,87,0
0040.jpg,1,854,83,0
0041.jpg,1,858,79,0
0042.jpg,1,862,74,0
0043.jpg,1,864,71,1
0044.jpg,1,859,69,0
0045.jpg,1,854,67,0
0046.jpg,1,849,65,0
0047.jpg,1,841,62,0
0048.jpg,2,837,63,0
0049.jpg,1,829,60,0
0050.jpg,1,824,61,0
0051.jpg,1,816,59,0
0052.jpg,1,811,60,0
0053.jpg,1,803,60,0
0054.jpg,1,796,61,0
0055.jpg,1,789,63,0
0056.jpg,1,781,63,0
0057.jpg,1,773,66,0
0058.jpg,1,766,70,0
0059.jpg,1,757,74,0
0060.jpg,1,748,81,0
0061.jpg,1,740,84,0
0062.jpg,1,730,90,0
0063.jpg,1,720,98,0
0064.jpg,1,710,106,0
0065.jpg,1,701,115,0
0066.jpg,1,689,126,0
0067.jpg,1,677,137,0
0068.jpg,1,668,149,0
0069.jpg,2,656,162,0
0070.jpg,2,643,174,0
0071.jpg,1,630,190,0
0072.jpg,1,617,208,0
0073.jpg,1,605,225,0
0074.jpg,1,591,243,0
0075.jpg,1,578,269,0
0076.jpg,1,566,284,2
0077.jpg,1,558,279,0
0078.jpg,1,548,275,0
0079.jpg,1,536,274,0
0080.jpg,1,527,269,0
0081.jpg,1,517,269,0
0082.jpg,1,506,268,0
0083.jpg,1,496,271,0
0084.jpg,1,487,274,0
0085.jpg,1,476,278,0
0086.jpg,1,464,283,0
0087.jpg,1,453,290,0
0088.jpg,1,442,296,1
0089.jpg,1,455,257,0
0090.jpg,1,466,225,0
0091.jpg,1,475,202,0
0092.jpg,1,482,182,0
0093.jpg,1,489,166,0
0094.jpg,1,496,154,0
0095.jpg,1,500,145,0
0096.jpg,1,505,136,0
0097.jpg,1,509,133,0
0098.jpg,1,511,128,0
0099.jpg,1,516,126,0
0100.jpg,1,517,123,0
0101.jpg,1,521,124,0
0102.jpg,1,523,126,0
0103.jpg,1,525,126,0
0104.jpg,1,526,129,2
0105.jpg,1,528,125,0
0106.jpg,1,528,114,0
0107.jpg,1,528,106,0
0108.jpg,1,528,98,0
0109.jpg,1,532,94,0
