file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,816,422,0
0001.jpg,1,826,403,0
0002.jpg,1,830,380,0
0003.jpg,1,830,356,0
0004.jpg,1,830,333,0
0005.jpg,1,829,311,0
0006.jpg,1,826,290,0
0007.jpg,1,826,269,0
0008.jpg,1,825,254,0
0009.jpg,1,825,237,0
0010.jpg,1,822,224,0
0011.jpg,1,821,208,0
0012.jpg,1,818,200,0
0013.jpg,1,818,190,0
0014.jpg,1,816,184,0
0015.jpg,1,815,177,0
0016.jpg,1,812,174,0
0017.jpg,1,812,171,0
0018.jpg,1,808,168,0
0019.jpg,1,807,170,0
0020.jpg,1,805,174,0
0021.jpg,1,803,176,0
0022.jpg,1,803,184,0
0023.jpg,1,800,190,0
0024.jpg,1,798,200,0
0025.jpg,1,793,209,1
0026.jpg,1,731,190,0
0027.jpg,2,683,181,0
0028.jpg,1,644,173,0
0029.jpg,1,614,168,0
0030.jpg,1,589,166,0
0031.jpg,1,567,165,0
0032.jpg,1,547,168,0
0033.jpg,1,529,167,0
0034.jpg,1,517,170,0
0035.jpg,1,502,172,0
0036.jpg,1,490,174,2
0037.jpg,1,481,164,0
0038.jpg,1,471,151,0
0039.jpg,2,462,137,0
0040.jpg,1,454,127,0
0041.jpg,1,447,118,0
0042.jpg,1,439,110,0
0043.jpg,1,432,105,0
0044.jpg,1,425,98,0
0045.jpg,1,420,94,0
0046.jpg,1,412,92,0
0047.jpg,1,408,87,0
0048.jpg,1,403,86,0
0049.jpg,2,396,85,0
0050.jpg,1,392,87,0
0051.jpg,1,385,87,0
0052.jpg,1,380,86,0
0053.jpg,2,375,87,0
0054.jpg,1,367,92,0
0055.jpg,1,365,91,0
0056.jpg,2,363,92,0
