file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,574,304,0
0001.jpg,1,568,295,0
0002.jpg,1,567,290,0
0003.jpg,1,569,282,0
0004.jpg,1,566,278,0
0005.jpg,1,564,276,0
0006.jpg,1,562,274,0
0007.jpg,1,560,271,0
0008.jpg,1,559,275,0
0009.jpg,1,556,274,0
0010.jpg,1,556,278,0
0011.jpg,1,555,283,0
0012.jpg,1,551,290,0
0013.jpg,1,549,295,0
0014.jpg,1,549,303,0
0015.jpg,1,547,314,0
0016.jpg,1,546,325,1
0017.jpg,1,578,299,0
0018.jpg,1,608,274,0
0019.jpg,1,633,257,0
0020.jpg,1,656,241,0
0021.jpg,1,672,228,0
0022.jpg,1,687,219,0
0023.jpg,1,702,212,0
0024.jpg,1,714,207,0
0025.jpg,1,725,202,0
0026.jpg,1,730,202,0
0027.jpg,1,740,202,0
0028.jpg,1,744,205,0
0029.jpg,1,747,205,0
0030.jpg,1,752,207,2
0031.jpg,1,760,194,0
0032.jpg,1,766,172,0
0033.jpg,1,771,154,0
0034.jpg,1,775,135,0
0035.jpg,1,781,121,0
0036.jpg,1,785,107,0
0037.jpg,1,793,93,0
0038.jpg,1,795,80,0
0039.jpg,1,799,73,0
0040.jpg,1,802,65,0
0041.jpg,1,805,57,0
0042.jpg,1,808,51,0
0043.jpg,2,811,47,0
0044.jpg,1,815,39,0
0045.jpg,1,818,37,0
0046.jpg,1,821,37,0
0047.jpg,1,813,37,0
0048.jpg,1,796,44,1
0049.jpg,1,781,49,0
0050.jpg,1,767,58,0
0051.jpg,1,754,68,0
0052.jpg,1,738,78,0
0053.jpg,1,726,87,0
0054.jpg,1,710,102,0
0055.jpg,1,698,116,0
0056.jpg,1,683,135,0
0057.jpg,1,667,150,0
0058.jpg,1,653,168,0
0059.jpg,1,638,186,0
0060.jpg,1,622,210,0
0061.jpg,1,608,232,0
0062.jpg,1,592,258,0
0063.jpg,1,576,283,0
0064.jpg,1,561,311,0
0065.jpg,1,544,341,0
0066.jpg,1,528,373,0
0067.jpg,1,510,407,0
0068.jpg,1,496,442,0
0069.jpg,1,486,449,2
0070.jpg,1,469,446,0
0071.jpg,1,458,447,0
0072.jpg,1,446,446,0
0073.jpg,1,436,450,0
0074.jpg,1,422,453,0
0075.jpg,1,408,460,0
0076.jpg,1,396,465,0
0077.jpg,1,384,475,0
0078.jpg,1,406,437,1
0079.jpg,1,439,395,0
0080.jpg,1,466,356,0
0081.jpg,1,492,321,0
0082.jpg,1,517,290,0
0083.jpg,1,538,261,0
0084.jpg,1,559,236,0
0085.jpg,1,575,219,0
0086.jpg,1,593,202,0
0087.jpg,1,607,186,0
0088.jpg,1,622,173,0
0089.jpg,1,636,163,0
0090.jpg,1,645,154,0
0091.jpg,1,656,147,0
0092.jpg,1,668,142,0
0093.jpg,1,679,137,0
0094.jpg,1,689,133,0
0095.jpg,2,699,129,0
0096.jpg,2,708,130,0
0097.jpg,2,717,130,0
0098.jpg,1,723,131,0
