file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,727,257,0
0001.jpg,1,726,255,0
0002.jpg,2,725,253,0
0003.jpg,1,724,249,0
0004.jpg,2,724,252,0
0005.jpg,2,721,252,0
0006.jpg,1,722,254,0
0007.jpg,1,721,257,0
0008.jpg,1,721,261,0
0009.jpg,1,720,268,0
0010.jpg,1,718,276,0
0011.jpg,1,717,283,0
0012.jpg,1,715,294,0
0013.jpg,1,714,306,0
0014.jpg,1,713,317,0
0015.jpg,1,712,330,0
0016.jpg,1,711,344,1
0017.jpg,1,682,324,0
0018.jpg,2,647,296,0
0019.jpg,1,621,278,0
0020.jpg,1,599,265,0
0021.jpg,1,581,254,0
0022.jpg,1,559,244,0
0023.jpg,1,537,233,0
0024.jpg,1,523,229,0
0025.jpg,1,512,226,0
0026.jpg,1,499,222,0
0027.jpg,1,486,221,0
0028.jpg,1,469,220,2
0029.jpg,1,465,207,0
0030.jpg,1,454,184,0
0031.jpg,1,451,166,0
0032.jpg,1,440,152,0
0033.jpg,1,436,143,0
0034.jpg,1,429,128,0
0035.jpg,1,423,120,0
0036.jpg,1,418,113,0
0037.jpg,1,409,103,1
0038.jpg,2,423,106,0
0039.jpg,2,438,106,0
0040.jpg,2,440,106,0
0041.jpg,2,442,108,0
0042.jpg,2,445,109,0
0043.jpg,1,457,116,0
0044.jpg,1,463,121,0
0045.jpg,1,473,127,0
0046.jpg,1,482,132,0
0047.jpg,1,494,144,0
0048.jpg,1,506,156,0
0049.jpg,1,515,164,0
0050.jpg,1,526,176,0
0051.jpg,1,536,188,0
0052.jpg,1,547,205,0
0053.jpg,1,558,220,0
0054.jpg,1,569,237,0
0055.jpg,1,575,248,0
0056.jpg,1,591,276,0
0057.jpg,1,603,295,0
0058.jpg,1,617,323,0
0059.jpg,1,628,339,0
0060.jpg,1,636,363,0
0061.jpg,2,647,389,0
0062.jpg,1,662,421,0
0063.jpg,1,674,446,2
0064.jpg,1,684,444,0
0065.jpg,1,692,441,0
0066.jpg,1,703,440,0
0067.jpg,1,711,438,0
0068.jpg,1,723,440,0
0069.jpg,1,732,443,0
0070.jpg,1,742,444,0
0071.jpg,1,752,450,0
0072.jpg,1,761,456,0
0073.jpg,1,773,462,0
0074.jpg,1,763,442,1
0075.jpg,1,742,404,0
0076.jpg,1,714,361,0
0077.jpg,1,700,336,0
0078.jpg,1,678,310,0
0079.jpg,1,662,283,0
0080.jpg,1,647,266,0
0081.jpg,2,637,254,0
0082.jpg,1,625,237,0
0083.jpg,1,613,225,0
0084.jpg,1,601,217,0
0085.jpg,1,593,208,0
0086.jpg,1,587,202,0
0087.jpg,1,576,200,0
0088.jpg,1,570,194,0
0089.jpg,1,563,191,0
0090.jpg,1,557,190,0
0091.jpg,1,554,190,0
0092.jpg,1,549,191,0
0093.jpg,1,543,190,2
0094.jpg,1,537,181,0
0095.jpg,1,536,171,0
0096.jpg,2,533,160,0
0097.jpg,1,527,151,0
0098.jpg,1,524,140,0
0099.jpg,1,520,127,0
0100.jpg,1,518,123,0
0101.jpg,1,515,114,0
0102.jpg,1,513,108,0
0103.jpg,1,511,105,0
0104.jpg,2,509,101,0
0105.jpg,2,505,97,0
0106.jpg,2,505,98,0
0107.jpg,2,500,97,0
0108.jpg,2,498,94,0
