file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,615,62,0
0001.jpg,1,615,56,0
0002.jpg,1,616,52,0
0003.jpg,1,616,47,0
0004.jpg,2,617,42,0
0005.jpg,2,615,42,0
0006.jpg,1,617,38,0
0007.jpg,1,618,36,0
0008.jpg,1,616,35,0
0009.jpg,2,616,33,0
0010.jpg,1,617,32,0
0011.jpg,1,617,31,0
0012.jpg,2,617,32,0
0013.jpg,1,618,35,0
0014.jpg,1,620,38,0
0015.jpg,1,620,38,0
0016.jpg,1,620,42,0
0017.jpg,2,621,43,0
0018.jpg,1,621,46,0
0019.jpg,1,620,52,0
0020.jpg,1,621,56,0
0021.jpg,1,626,62,1
0022.jpg,1,632,72,0
0023.jpg,1,644,81,0
0024.jpg,1,653,91,0
0025.jpg,1,667,105,0
0026.jpg,1,680,120,0
0027.jpg,1,697,138,0
0028.jpg,1,715,159,0
0029.jpg,1,735,186,0
0030.jpg,1,759,214,0
0031.jpg,1,784,248,0
0032.jpg,1,808,269,2
0033.jpg,1,827,264,0
0034.jpg,1,849,260,0
0035.jpg,1,873,258,0
0036.jpg,1,899,257,0
0037.jpg,1,928,259,0
0038.jpg,1,956,264,0
0039.jpg,1,989,267,0
0040.jpg,1,1027,276,0
0041.jpg,1,1067,287,0
0042.jpg,1,1108,306,0
0043.jpg,1,1158,328,0
0044.jpg,1,1209,354,0
0045.jpg,1,1267,387,0
0046.jpg,0,,,
0047.jpg,0,,,
0048.jpg,0,,,
0049.jpg,1,1247,361,0
0050.jpg,1,1153,301,0
0051.jpg,1,1080,258,0
0052.jpg,1,1020,222,0
0053.jpg,1,965,197,0
0054.jpg,1,920,176,0
0055.jpg,1,883,161,0
0056.jpg,1,852,151,0
0057.jpg,1,824,141,0
0058.jpg,1,802,136,0
0059.jpg,1,782,133,0
0060.jpg,1,764,131,0
0061.jpg,1,748,130,0
0062.jpg,1,733,128,0
0063.jpg,1,721,130,0
0064.jpg,1,710,131,0
0065.jpg,1,699,133,0
0066.jpg,1,689,137,0
0067.jpg,1,682,140,0
0068.jpg,1,669,143,0
0069.jpg,1,667,148,0
0070.jpg,1,660,154,0
0071.jpg,1,653,159,0
0072.jpg,1,649,165,2
0073.jpg,1,642,156,0
0074.jpg,1,641,148,0
0075.jpg,1,636,140,0
0076.jpg,1,631,135,0
0077.jpg,1,630,127,0
0078.jpg,1,626,124,0
0079.jpg,1,622,117,0
0080.jpg,1,621,115,0
0081.jpg,1,618,113,0
0082.jpg,1,616,110,0
0083.jpg,1,614,108,0
0084.jpg,1,610,108,1
0085.jpg,1,607,105,0
0086.jpg,1,603,104,0
0087.jpg,1,595,103,0
0088.jpg,1,591,104,0
0089.jpg,1,586,105,0
0090.jpg,1,578,107,0
0091.jpg,1,573,108,0
0092.jpg,1,564,117,0
0093.jpg,1,557,124,0
0094.jpg,1,550,130,0
0095.jpg,1,541,138,0
0096.jpg,1,532,151,0
0097.jpg,1,523,165,0
0098.jpg,1,510,181,0
0099.jpg,1,500,200,0
0100.jpg,1,486,221,0
0101.jpg,1,475,246,0
0102.jpg,1,459,275,0
0103.jpg,1,444,306,2
0104.jpg,1,432,312,0
0105.jpg,1,422,307,0
0106.jpg,1,411,304,0
0107.jpg,1,397,302,0
0108.jpg,1,381,303,0
0109.jpg,1,364,306,0
0110.jpg,1,348,310,0
0111.jpg,1,329,316,0
0112.jpg,1,308,326,0
0113.jpg,1,287,338,0
0114.jpg,1,262,356,0
0115.jpg,1,238,375,0
0116.jpg,1,211,403,0
0117.jpg,1,180,433,0
0118.jpg,1,150,474,0
0119.jpg,1,131,500,1
0120.jpg,1,224,399,0
0121.jpg,1,299,328,0
0122.jpg,1,357,277,0
0123.jpg,1,407,236,0
0124.jpg,1,447,207,0
0125.jpg,1,481,184,0
0126.jpg,1,508,168,0
0127.jpg,1,533,154,0
0128.jpg,1,556,147,0
0129.jpg,1,574,139,0
0130.jpg,1,590,137,0
0131.jpg,1,607,132,0
0132.jpg,1,620,132,0
0133.jpg,1,631,132,0
0134.jpg,1,641,136,0
0135.jpg,1,652,137,0
0136.jpg,1,660,140,0
0137.jpg,1,667,144,0
0138.jpg,1,676,150,0
0139.jpg,1,682,156,0
0140.jpg,1,689,161,0
0141.jpg,2,694,168,0
0142.jpg,1,699,172,0
0143.jpg,2,706,167,0
0144.jpg,1,708,155,0
0145.jpg,1,712,148,0
0146.jpg,1,715,138,0
0147.jpg,1,718,131,0
0148.jpg,1,723,124,0
0149.jpg,1,724,120,0
0150.jpg,1,727,115,0
0151.jpg,1,730,114,0
0152.jpg,1,732,109,0
0153.jpg,1,735,107,0
0154.jpg,1,737,107,0
0155.jpg,1,737,106,0
0156.jpg,1,741,106,0
0157.jpg,1,744,105,0
0158.jpg,1,746,106,1
0159.jpg,1,742,107,0
0160.jpg,1,730,104,0
0161.jpg,1,721,106,0
0162.jpg,1,706,103,0
0163.jpg,1,697,106,0
0164.jpg,1,684,108,0
0165.jpg,1,668,112,0
0166.jpg,1,656,115,0
0167.jpg,1,642,121,0
0168.jpg,1,626,129,0
0169.jpg,1,607,140,0
0170.jpg,1,589,149,0
0171.jpg,1,567,165,0
0172.jpg,1,544,182,0
0173.jpg,1,518,202,0
0174.jpg,1,492,221,0
0175.jpg,1,466,248,0
0176.jpg,1,435,279,0
0177.jpg,1,404,312,0
0178.jpg,1,373,330,2
0179.jpg,1,351,325,0
0180.jpg,1,322,324,0
0181.jpg,1,292,323,0
0182.jpg,1,264,324,0
0183.jpg,1,232,327,0
0184.jpg,1,197,334,0
0185.jpg,1,161,341,0
0186.jpg,3,133,356,0
0187.jpg,1,83,370,0
0188.jpg,1,79,363,1
0189.jpg,1,162,303,0
0190.jpg,1,225,265,0
0191.jpg,1,278,232,0
0192.jpg,1,317,210,0
0193.jpg,1,350,193,0
0194.jpg,1,378,182,0
0195.jpg,1,403,171,0
0196.jpg,1,423,166,0
0197.jpg,1,442,159,0
0198.jpg,1,456,155,0
0199.jpg,1,469,155,0
0200.jpg,1,482,155,0
0201.jpg,1,490,153,0
0202.jpg,1,489,156,0
0203.jpg,1,509,159,0
0204.jpg,1,517,160,0
0205.jpg,1,520,164,2
0206.jpg,1,529,156,0
0207.jpg,1,533,147,0
0208.jpg,1,537,141,0
0209.jpg,1,538,137,0
0210.jpg,1,541,132,0
0211.jpg,1,546,128,0
0212.jpg,1,549,125,0
0213.jpg,1,552,124,0
0214.jpg,1,556,124,0
0215.jpg,1,559,121,0
0216.jpg,1,563,121,0
0217.jpg,1,567,121,0
0218.jpg,1,568,121,0
0219.jpg,1,571,124,0
0220.jpg,1,572,125,0
0221.jpg,1,572,128,0
0222.jpg,1,573,127,0
0223.jpg,1,578,124,0
0224.jpg,1,579,121,0
