file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,608,40,0
0001.jpg,1,609,46,0
0002.jpg,1,610,46,0
0003.jpg,1,609,52,0
0004.jpg,1,609,69,1
0005.jpg,1,613,94,0
0006.jpg,1,615,123,0
0007.jpg,1,616,152,0
0008.jpg,1,618,160,0
0009.jpg,1,620,191,0
0010.jpg,1,621,224,0
0011.jpg,1,626,263,0
0012.jpg,1,630,306,0
0013.jpg,1,634,351,0
0014.jpg,1,633,350,0
0015.jpg,1,637,360,0
0016.jpg,1,641,368,0
0017.jpg,1,649,375,2
0018.jpg,1,651,388,0
0019.jpg,1,657,406,0
0020.jpg,1,660,405,0
0021.jpg,1,665,426,0
0022.jpg,1,673,447,0
0023.jpg,1,683,475,0
0024.jpg,1,690,507,0
0025.jpg,1,703,541,0
0026.jpg,1,705,542,0
0027.jpg,1,715,580,0
0028.jpg,1,729,624,0
