file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,692,106,0
0001.jpg,1,694,107,0
0002.jpg,1,694,106,0
0003.jpg,1,691,105,0
0004.jpg,1,689,104,0
0005.jpg,1,687,96,0
0006.jpg,1,685,91,0
0007.jpg,1,684,86,0
0008.jpg,1,677,79,0
0009.jpg,1,679,72,0
0010.jpg,1,679,63,0
0011.jpg,1,679,57,0
0012.jpg,2,680,50,0
0013.jpg,2,683,45,0
0014.jpg,1,680,38,0
0015.jpg,1,682,35,0
0016.jpg,1,683,32,0
0017.jpg,1,683,27,0
0018.jpg,1,683,25,0
0019.jpg,1,685,25,0
0020.jpg,1,684,20,0
0021.jpg,1,685,19,0
0022.jpg,1,684,19,0
0023.jpg,1,686,17,0
0024.jpg,1,686,16,0
0025.jpg,1,687,21,0
0026.jpg,1,686,21,0
0027.jpg,1,686,23,0
0028.jpg,1,687,25,0
0029.jpg,1,688,29,0
0030.jpg,1,688,31,0
0031.jpg,1,683,42,0
0032.jpg,1,671,50,1
0033.jpg,1,659,61,0
0034.jpg,1,647,74,0
0035.jpg,1,633,87,0
0036.jpg,1,620,106,0
0037.jpg,1,607,125,0
0038.jpg,1,593,147,0
0039.jpg,1,579,172,0
0040.jpg,1,564,196,0
0041.jpg,1,549,229,0
0042.jpg,1,534,263,0
0043.jpg,1,518,300,2
0044.jpg,1,502,302,0
0045.jpg,1,487,303,0
0046.jpg,1,469,307,0
0047.jpg,1,454,313,0
0048.jpg,1,435,322,0
0049.jpg,1,417,332,0
0050.jpg,1,393,346,0
0051.jpg,1,372,360,0
0052.jpg,1,347,382,0
0053.jpg,1,322,405,0
0054.jpg,1,292,435,0
0055.jpg,1,271,455,1
0056.jpg,1,336,388,0
0057.jpg,1,385,333,0
0058.jpg,1,428,293,0
0059.jpg,1,464,257,0
0060.jpg,1,494,230,0
0061.jpg,1,522,208,0
0062.jpg,1,543,190,0
0063.jpg,1,561,177,0
0064.jpg,1,581,164,0
0065.jpg,1,594,156,0
0066.jpg,1,608,149,0
0067.jpg,1,621,145,0
0068.jpg,1,632,141,0
0069.jpg,1,641,138,0
0070.jpg,1,651,138,0
0071.jpg,1,657,138,0
0072.jpg,1,664,140,0
0073.jpg,1,671,142,0
0074.jpg,1,677,144,0
0075.jpg,1,683,148,0
0076.jpg,1,686,151,0
0077.jpg,1,691,156,0
0078.jpg,1,695,160,2
0079.jpg,1,699,155,0
0080.jpg,1,701,145,0
0081.jpg,1,703,136,0
0082.jpg,1,706,128,0
0083.jpg,1,711,120,0
0084.jpg,1,711,114,0
0085.jpg,1,714,109,0
0086.jpg,1,714,105,0
0087.jpg,1,717,100,0
0088.jpg,1,719,98,0
0089.jpg,1,720,95,0
0090.jpg,1,722,93,0
0091.jpg,1,723,94,1
0092.jpg,1,720,93,0
0093.jpg,1,712,96,0
0094.jpg,1,703,97,0
0095.jpg,1,695,101,0
0096.jpg,1,686,106,0
0097.jpg,1,677,112,0
0098.jpg,1,667,120,0
0099.jpg,1,657,126,0
0100.jpg,1,647,135,0
0101.jpg,1,634,150,0
0102.jpg,1,622,161,0
0103.jpg,1,606,178,0
0104.jpg,1,593,195,0
0105.jpg,1,575,217,0
0106.jpg,1,558,241,0
0107.jpg,1,538,269,0
0108.jpg,1,521,300,0
0109.jpg,1,500,337,0
0110.jpg,1,474,379,0
0111.jpg,1,450,422,0
0112.jpg,1,424,462,2
0113.jpg,1,399,474,0
0114.jpg,1,370,491,0
0115.jpg,3,334,516,0
0116.jpg,1,305,534,0
0117.jpg,1,272,563,0
0118.jpg,1,256,562,1
0119.jpg,1,313,478,0
0120.jpg,1,360,412,0
0121.jpg,1,399,358,0
0122.jpg,1,434,317,0
0123.jpg,1,461,283,0
0124.jpg,1,488,254,0
0125.jpg,1,508,235,0
0126.jpg,1,526,214,0
0127.jpg,1,543,202,0
0128.jpg,1,557,190,0
0129.jpg,1,568,182,0
0130.jpg,1,580,174,0
0131.jpg,1,591,170,0
0132.jpg,1,601,166,0
0133.jpg,1,608,163,0
0134.jpg,1,616,162,0
0135.jpg,1,624,163,0
0136.jpg,1,629,165,0
0137.jpg,1,633,167,0
0138.jpg,1,640,168,0
0139.jpg,1,645,172,2
0140.jpg,1,649,167,0
0141.jpg,1,652,158,0
0142.jpg,1,654,147,0
0143.jpg,1,659,138,0
0144.jpg,1,662,130,0
0145.jpg,1,663,123,0
0146.jpg,1,667,118,0
0147.jpg,1,669,112,0
0148.jpg,1,669,107,0
0149.jpg,1,674,106,0
0150.jpg,1,677,104,0
0151.jpg,1,679,103,0
0152.jpg,1,682,102,0
0153.jpg,1,684,102,0
0154.jpg,1,685,103,1
0155.jpg,1,689,103,0
0156.jpg,1,695,102,0
0157.jpg,1,700,105,0
0158.jpg,1,708,108,0
0159.jpg,1,713,114,0
0160.jpg,1,722,118,0
0161.jpg,1,730,125,0
0162.jpg,2,737,132,0
0163.jpg,1,746,144,0
0164.jpg,1,757,156,0
0165.jpg,1,768,174,0
0166.jpg,1,778,191,0
0167.jpg,1,789,210,0
0168.jpg,1,803,235,0
0169.jpg,1,816,264,0
0170.jpg,1,833,293,0
0171.jpg,1,846,329,0
0172.jpg,1,862,367,0
0173.jpg,1,878,399,2
0174.jpg,1,894,402,0
0175.jpg,1,910,407,0
0176.jpg,1,929,418,0
0177.jpg,1,949,429,0
0178.jpg,1,970,441,0
0179.jpg,1,993,458,0
0180.jpg,1,1017,479,0
0181.jpg,1,1043,505,0
0182.jpg,1,1073,536,0
0183.jpg,1,1104,571,0
0184.jpg,1,1101,562,1
0185.jpg,1,1026,461,0
0186.jpg,1,962,382,0
0187.jpg,1,907,321,0
0188.jpg,1,860,274,0
0189.jpg,1,823,232,0
0190.jpg,1,789,205,0
0191.jpg,1,763,179,0
0192.jpg,1,735,161,0
0193.jpg,1,715,147,0
0194.jpg,1,697,137,0
0195.jpg,1,679,128,0
0196.jpg,1,664,121,0
0197.jpg,2,649,116,0
0198.jpg,2,638,115,0
0199.jpg,2,626,115,0
0200.jpg,2,616,115,0
0201.jpg,2,607,116,0
0202.jpg,2,597,118,0
0203.jpg,2,592,121,0
0204.jpg,1,583,127,0
0205.jpg,1,578,131,0
0206.jpg,1,571,136,0
0207.jpg,1,566,141,0
0208.jpg,1,561,145,0
0209.jpg,1,554,152,2
0210.jpg,1,551,147,0
0211.jpg,1,549,135,0
0212.jpg,1,545,126,0
0213.jpg,1,543,114,0
0214.jpg,1,538,105,0
0215.jpg,1,536,102,0
0216.jpg,1,533,94,0
0217.jpg,1,529,90,0
0218.jpg,1,527,84,0
0219.jpg,1,526,80,0
0220.jpg,1,523,78,0
0221.jpg,1,525,77,1
0222.jpg,1,539,77,0
0223.jpg,2,549,75,0
0224.jpg,1,573,85,0
0225.jpg,1,591,89,0
0226.jpg,1,608,98,0
0227.jpg,1,629,108,0
0228.jpg,1,650,118,0
0229.jpg,1,669,131,0
0230.jpg,1,694,145,0
0231.jpg,1,718,160,0
0232.jpg,1,743,178,0
0233.jpg,1,771,202,0
0234.jpg,1,800,224,0
0235.jpg,1,830,254,0
0236.jpg,1,863,286,0
0237.jpg,1,898,321,0
