file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,674,396,0
0001.jpg,1,680,397,0
0002.jpg,1,685,401,0
0003.jpg,1,690,406,0
0004.jpg,1,696,411,0
0005.jpg,1,704,419,0
0006.jpg,1,712,427,0
0007.jpg,1,719,436,0
0008.jpg,1,727,447,0
0009.jpg,1,735,457,0
0010.jpg,1,722,433,1
0011.jpg,1,707,403,0
0012.jpg,1,693,379,0
0013.jpg,1,681,357,0
0014.jpg,1,669,337,0
0015.jpg,1,657,321,0
0016.jpg,1,647,305,0
0017.jpg,2,638,292,0
0018.jpg,1,628,281,0
0019.jpg,1,622,269,0
0020.jpg,2,612,261,0
0021.jpg,1,605,253,0
0022.jpg,1,598,245,0
0023.jpg,1,591,239,0
0024.jpg,1,584,234,0
0025.jpg,1,577,230,0
0026.jpg,1,572,227,0
0027.jpg,1,567,224,0
0028.jpg,2,562,223,0
0029.jpg,2,555,220,0
0030.jpg,1,550,218,2
0031.jpg,1,547,206,0
0032.jpg,1,542,194,0
0033.jpg,1,539,185,0
0034.jpg,1,534,174,0
0035.jpg,1,530,166,0
0036.jpg,1,528,158,0
0037.jpg,1,524,153,0
0038.jpg,1,520,145,0
0039.jpg,1,517,140,0
0040.jpg,1,514,135,0
0041.jpg,1,510,134,0
0042.jpg,1,509,132,0
0043.jpg,1,508,134,1
0044.jpg,1,507,135,0
0045.jpg,1,507,138,0
0046.jpg,1,508,143,0
0047.jpg,2,507,147,0
0048.jpg,1,507,151,0
0049.jpg,1,508,158,0
0050.jpg,2,507,164,0
0051.jpg,1,507,172,0
0052.jpg,1,508,179,0
0053.jpg,1,508,190,0
0054.jpg,1,508,198,0
0055.jpg,1,508,210,0
0056.jpg,2,508,221,0
0057.jpg,1,508,235,0
0058.jpg,1,509,250,0
0059.jpg,1,509,266,0
0060.jpg,1,509,281,0
0061.jpg,1,510,297,0
0062.jpg,1,511,316,0
0063.jpg,1,512,333,0
0064.jpg,1,513,354,0
0065.jpg,1,513,375,0
0066.jpg,1,514,398,0
0067.jpg,1,515,420,0
0068.jpg,1,516,444,0
0069.jpg,1,517,446,2
0070.jpg,1,519,446,0
0071.jpg,1,519,448,0
0072.jpg,1,521,451,0
0073.jpg,1,523,454,0
0074.jpg,1,524,457,0
0075.jpg,1,526,463,0
0076.jpg,1,528,469,0
0077.jpg,1,529,476,0
0078.jpg,1,532,484,0
0079.jpg,1,532,493,0
0080.jpg,1,536,507,0
0081.jpg,1,538,515,0
0082.jpg,1,539,528,0
0083.jpg,1,540,482,1
0084.jpg,1,540,446,0
0085.jpg,1,540,414,0
0086.jpg,1,540,384,0
0087.jpg,1,540,358,0
0088.jpg,1,539,334,0
0089.jpg,1,540,314,0
0090.jpg,1,540,297,0
0091.jpg,1,540,282,0
0092.jpg,1,540,268,0
0093.jpg,2,540,255,0
0094.jpg,1,540,247,0
0095.jpg,1,539,237,0
0096.jpg,1,539,229,0
0097.jpg,2,539,221,0
0098.jpg,1,538,216,0
0099.jpg,1,538,210,0
0100.jpg,1,537,207,0
0101.jpg,1,537,204,0
0102.jpg,1,537,202,0
0103.jpg,1,537,200,0
0104.jpg,1,536,199,0
0105.jpg,1,536,199,0
0106.jpg,1,535,191,2
0107.jpg,1,534,182,0
0108.jpg,1,534,171,0
0109.jpg,2,533,162,0
0110.jpg,1,531,149,0
0111.jpg,1,530,144,0
0112.jpg,1,532,140,0
0113.jpg,1,530,134,0
0114.jpg,1,530,129,0
0115.jpg,1,529,124,0
0116.jpg,1,528,121,0
0117.jpg,1,528,119,0
