file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,725,531,0
0001.jpg,1,726,526,0
0002.jpg,1,723,522,0
0003.jpg,1,723,519,0
0004.jpg,1,722,521,0
0005.jpg,1,721,526,0
0006.jpg,1,722,537,0
0007.jpg,1,721,553,0
0008.jpg,1,722,570,0
0009.jpg,1,721,586,2
0010.jpg,1,719,578,0
0011.jpg,1,720,567,0
0012.jpg,1,718,556,0
0013.jpg,1,717,548,0
0014.jpg,1,715,539,0
0015.jpg,1,714,533,0
0016.jpg,1,715,527,0
0017.jpg,1,717,525,0
0018.jpg,1,719,525,0
0019.jpg,1,720,528,0
0020.jpg,1,724,538,0
0021.jpg,1,725,553,0
0022.jpg,1,726,566,0
0023.jpg,1,729,582,0
0024.jpg,1,729,585,2
0025.jpg,1,727,571,0
0026.jpg,1,727,559,0
0027.jpg,1,726,549,0
0028.jpg,1,727,542,0
0029.jpg,1,727,534,0
0030.jpg,1,727,526,0
0031.jpg,1,727,525,0
0032.jpg,1,730,522,0
0033.jpg,1,732,528,0
0034.jpg,1,734,537,0
0035.jpg,1,733,549,0
0036.jpg,1,735,565,0
0037.jpg,1,734,580,0
0038.jpg,1,735,584,2
0039.jpg,1,735,566,0
0040.jpg,1,735,558,0
0041.jpg,1,733,549,0
0042.jpg,1,733,541,0
0043.jpg,1,733,535,0
0044.jpg,1,733,531,0
0045.jpg,1,734,527,0
0046.jpg,1,734,528,0
0047.jpg,1,735,536,0
0048.jpg,1,737,548,0
0049.jpg,1,737,563,0
0050.jpg,1,738,576,0
0051.jpg,1,740,586,0
0052.jpg,1,737,572,0
0053.jpg,1,738,561,0
0054.jpg,1,737,553,0
0055.jpg,1,737,545,0
0056.jpg,1,737,538,0
0057.jpg,0,,,
0058.jpg,0,,,
0059.jpg,0,,,
0060.jpg,0,,,
0061.jpg,0,,,
0062.jpg,0,,,
0063.jpg,0,,,
0064.jpg,2,747,519,0
0065.jpg,2,748,519,0
0066.jpg,1,745,519,0
0067.jpg,1,744,521,0
0068.jpg,1,743,524,0
0069.jpg,1,741,528,0
0070.jpg,1,738,531,0
0071.jpg,1,734,535,0
0072.jpg,1,734,539,0
0073.jpg,1,730,541,0
0074.jpg,0,,,
0075.jpg,0,,,
0076.jpg,0,,,
0077.jpg,0,,,
0078.jpg,1,714,554,0
0079.jpg,1,713,557,0
0080.jpg,1,714,559,0
0081.jpg,1,709,559,0
0082.jpg,1,708,561,0
0083.jpg,1,706,561,0
0084.jpg,1,707,561,0
0085.jpg,1,706,559,0
0086.jpg,1,708,554,0
0087.jpg,1,709,555,0
0088.jpg,3,712,549,0
0089.jpg,1,719,544,0
0090.jpg,1,724,530,0
0091.jpg,1,733,516,0
0092.jpg,1,735,492,0
0093.jpg,1,734,475,0
0094.jpg,1,733,454,0
0095.jpg,1,733,438,0
0096.jpg,1,733,421,0
0097.jpg,1,734,408,0
0098.jpg,1,734,393,0
0099.jpg,1,733,382,0
0100.jpg,1,732,373,0
0101.jpg,1,731,363,0
0102.jpg,1,733,354,0
0103.jpg,1,733,348,0
0104.jpg,1,731,341,0
0105.jpg,1,731,336,0
0106.jpg,1,732,334,0
0107.jpg,1,731,333,0
0108.jpg,1,729,330,0
0109.jpg,1,730,330,0
0110.jpg,1,727,329,0
0111.jpg,1,727,333,0
0112.jpg,1,726,336,0
0113.jpg,1,725,342,0
0114.jpg,1,727,345,0
0115.jpg,1,725,353,0
0116.jpg,1,726,362,0
0117.jpg,1,723,371,1
0118.jpg,1,714,363,0
0119.jpg,1,696,342,0
0120.jpg,1,674,322,0
0121.jpg,1,657,310,0
0122.jpg,2,643,302,0
0123.jpg,1,627,290,0
0124.jpg,1,615,283,0
0125.jpg,1,602,279,0
0126.jpg,1,590,276,0
0127.jpg,1,581,274,0
0128.jpg,1,572,274,0
0129.jpg,1,560,274,0
0130.jpg,1,551,275,2
0131.jpg,1,544,266,0
0132.jpg,1,538,249,0
