file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,871,281,0
0001.jpg,1,869,261,0
0002.jpg,1,869,242,0
0003.jpg,2,868,224,0
0004.jpg,1,866,210,0
0005.jpg,1,866,198,0
0006.jpg,1,868,186,0
0007.jpg,1,864,176,0
0008.jpg,1,865,166,0
0009.jpg,1,864,163,0
0010.jpg,1,860,156,0
0011.jpg,1,862,153,0
0012.jpg,1,861,151,0
0013.jpg,1,860,153,0
0014.jpg,1,860,153,0
0015.jpg,1,857,156,0
0016.jpg,1,856,163,0
0017.jpg,1,853,168,0
0018.jpg,1,853,177,0
0019.jpg,1,851,186,0
0020.jpg,2,847,197,1
0021.jpg,1,761,178,0
0022.jpg,1,698,167,0
0023.jpg,2,651,161,0
0024.jpg,1,609,156,0
0025.jpg,1,579,155,0
0026.jpg,1,552,155,0
0027.jpg,1,529,156,0
0028.jpg,2,509,160,0
0029.jpg,2,492,162,0
0030.jpg,2,477,160,2
0031.jpg,1,465,143,0
0032.jpg,2,456,129,0
0033.jpg,1,444,115,0
0034.jpg,1,434,106,0
