file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,590,50,0
0001.jpg,1,590,58,0
0002.jpg,1,594,74,1
0003.jpg,1,599,93,0
0004.jpg,2,605,112,0
0005.jpg,1,610,132,0
0006.jpg,1,617,149,0
0007.jpg,1,629,179,0
0008.jpg,1,639,205,0
0009.jpg,2,647,232,0
0010.jpg,1,660,258,0
0011.jpg,1,674,293,0
0012.jpg,1,686,324,0
0013.jpg,1,696,353,0
0014.jpg,1,709,381,2
0015.jpg,1,724,384,0
0016.jpg,1,736,386,0
0017.jpg,1,752,395,0
0018.jpg,1,766,404,0
0019.jpg,1,779,412,0
0020.jpg,2,795,423,0
0021.jpg,1,811,434,0
0022.jpg,1,830,450,0
0023.jpg,1,851,467,1
0024.jpg,1,840,433,0
0025.jpg,1,829,400,0
0026.jpg,1,816,369,0
0027.jpg,1,803,339,0
0028.jpg,1,793,315,0
0029.jpg,1,782,291,0
0030.jpg,1,776,277,0
0031.jpg,1,766,260,0
0032.jpg,1,757,248,0
0033.jpg,1,750,235,0
0034.jpg,1,745,228,0
0035.jpg,1,738,220,0
0036.jpg,1,734,214,0
0037.jpg,1,727,208,0
0038.jpg,1,723,207,0
0039.jpg,1,717,202,0
0040.jpg,1,713,202,0
0041.jpg,1,708,200,0
0042.jpg,1,705,196,2
0043.jpg,1,702,181,0
0044.jpg,1,700,167,0
0045.jpg,1,697,160,0
0046.jpg,1,695,148,0
0047.jpg,1,692,138,0
0048.jpg,1,690,133,0
0049.jpg,1,687,128,0
0050.jpg,1,685,127,1
0051.jpg,1,683,129,0
0052.jpg,1,677,135,0
0053.jpg,1,672,142,0
0054.jpg,1,671,148,0
0055.jpg,1,666,153,0
0056.jpg,2,662,162,0
0057.jpg,1,660,175,0
0058.jpg,1,653,184,0
0059.jpg,1,650,197,0
0060.jpg,1,645,211,0
0061.jpg,2,643,224,0
0062.jpg,1,637,243,0
0063.jpg,2,633,259,0
0064.jpg,1,627,282,0
0065.jpg,1,622,301,0
0066.jpg,1,618,322,0
0067.jpg,1,613,348,0
0068.jpg,1,607,374,0
0069.jpg,1,601,406,0
0070.jpg,1,597,434,0
0071.jpg,1,592,453,2
0072.jpg,1,589,453,0
0073.jpg,1,584,456,0
0074.jpg,1,580,458,0
0075.jpg,1,575,463,0
0076.jpg,1,572,469,0
0077.jpg,1,566,478,0
0078.jpg,1,562,486,0
0079.jpg,1,556,498,0
0080.jpg,1,552,510,0
0081.jpg,1,548,498,1
0082.jpg,1,544,442,0
0083.jpg,1,539,409,0
0084.jpg,1,535,371,0
0085.jpg,1,534,347,0
0086.jpg,1,529,323,0
0087.jpg,1,528,301,0
0088.jpg,1,526,284,0
0089.jpg,1,522,266,0
0090.jpg,1,521,257,0
0091.jpg,1,517,244,0
0092.jpg,1,516,236,0
0093.jpg,1,514,229,0
0094.jpg,1,513,222,0
0095.jpg,2,511,217,0
0096.jpg,1,509,214,0
0097.jpg,1,508,212,0
0098.jpg,1,505,209,0
0099.jpg,1,504,209,0
0100.jpg,1,502,209,0
0101.jpg,1,501,210,2
0102.jpg,1,501,194,0
0103.jpg,1,499,184,0
0104.jpg,1,499,173,0
0105.jpg,2,499,162,0
0106.jpg,1,498,155,0
0107.jpg,1,498,148,0
0108.jpg,1,496,139,0
0109.jpg,1,496,135,0
0110.jpg,1,496,129,0
0111.jpg,1,494,126,0
0112.jpg,1,493,123,0
0113.jpg,1,492,123,0
0114.jpg,1,491,120,0
0115.jpg,1,491,120,0
0116.jpg,1,491,119,1
0117.jpg,1,491,123,0
0118.jpg,1,491,125,0
0119.jpg,1,493,130,0
0120.jpg,1,493,133,0
0121.jpg,1,493,139,0
0122.jpg,1,497,149,0
0123.jpg,1,497,154,0
0124.jpg,1,498,165,0
0125.jpg,1,500,176,0
0126.jpg,1,501,188,0
0127.jpg,1,502,205,0
0128.jpg,1,503,217,0
0129.jpg,1,505,234,0
0130.jpg,1,505,251,0
0131.jpg,1,509,265,0
0132.jpg,1,511,281,0
0133.jpg,1,513,302,0
0134.jpg,1,517,324,0
0135.jpg,1,520,345,0
0136.jpg,1,522,364,0
0137.jpg,1,524,380,2
0138.jpg,1,524,380,2
0139.jpg,1,526,381,0
0140.jpg,1,527,382,0
0141.jpg,1,528,385,0
0142.jpg,1,529,388,0
0143.jpg,1,532,393,0
0144.jpg,1,532,399,0
0145.jpg,1,533,409,0
0146.jpg,1,535,417,0
0147.jpg,1,537,428,0
0148.jpg,1,539,440,0
0149.jpg,1,540,454,0
0150.jpg,1,541,468,0
0151.jpg,1,544,485,0
0152.jpg,1,544,498,1
0153.jpg,1,545,481,0
0154.jpg,1,545,451,0
0155.jpg,1,546,427,0
0156.jpg,1,546,404,0
0157.jpg,1,546,382,0
0158.jpg,1,546,363,0
0159.jpg,1,546,347,0
0160.jpg,1,546,330,0
0161.jpg,1,546,315,0
0162.jpg,1,546,301,0
0163.jpg,1,547,290,0
0164.jpg,1,546,277,0
0165.jpg,1,545,270,0
0166.jpg,1,545,263,0
0167.jpg,2,544,255,0
0168.jpg,1,544,247,0
0169.jpg,1,547,242,0
0170.jpg,1,545,237,0
0171.jpg,1,545,236,0
0172.jpg,1,545,231,0
0173.jpg,1,545,230,0
0174.jpg,1,545,230,0
0175.jpg,1,544,230,0
0176.jpg,1,544,229,0
0177.jpg,1,543,230,0
0178.jpg,1,544,230,0
0179.jpg,1,541,233,0
0180.jpg,1,541,235,0
0181.jpg,1,543,238,0
0182.jpg,1,541,241,0
0183.jpg,1,540,247,0
0184.jpg,1,541,247,2
0185.jpg,1,540,235,0
0186.jpg,1,539,229,0
0187.jpg,1,537,221,0
0188.jpg,2,536,217,0
0189.jpg,1,536,210,0
0190.jpg,1,535,205,0
0191.jpg,1,534,202,0
0192.jpg,1,534,198,0
0193.jpg,1,534,196,0
0194.jpg,1,531,194,0
0195.jpg,1,532,193,0
0196.jpg,1,531,193,0
0197.jpg,1,531,193,0
0198.jpg,1,529,194,0
0199.jpg,1,527,196,0
0200.jpg,1,527,198,0
0201.jpg,1,528,202,0
0202.jpg,1,527,205,1
0203.jpg,1,532,195,0
0204.jpg,1,534,190,0
0205.jpg,1,538,186,0
0206.jpg,2,541,182,0
0207.jpg,2,544,182,0
0208.jpg,2,549,176,0
0209.jpg,1,555,173,0
0210.jpg,1,557,171,0
0211.jpg,1,562,172,0
0212.jpg,1,566,172,0
0213.jpg,1,571,174,0
0214.jpg,1,575,177,0
0215.jpg,1,582,179,0
0216.jpg,1,587,184,0
0217.jpg,1,593,190,0
0218.jpg,1,601,196,0
0219.jpg,1,607,207,0
0220.jpg,1,614,213,0
0221.jpg,1,619,222,0
0222.jpg,1,630,235,0
0223.jpg,1,634,246,0
0224.jpg,2,641,258,0
0225.jpg,2,649,274,0
0226.jpg,1,656,287,0
0227.jpg,1,665,307,0
0228.jpg,1,673,325,0
0229.jpg,1,680,337,1
0230.jpg,1,684,315,0
0231.jpg,1,686,300,0
0232.jpg,1,690,286,0
0233.jpg,1,692,270,0
0234.jpg,1,695,260,0
0235.jpg,2,695,252,0
0236.jpg,1,698,245,0
0237.jpg,1,699,241,0
0238.jpg,1,700,236,0
0239.jpg,1,701,232,0
0240.jpg,1,702,230,1
0241.jpg,1,727,254,0
0242.jpg,2,743,248,0
0243.jpg,1,756,232,0
0244.jpg,1,773,213,0
0245.jpg,1,784,202,0
0246.jpg,1,795,191,0
0247.jpg,1,806,178,0
0248.jpg,1,821,166,2
0249.jpg,1,830,158,0
0250.jpg,1,847,145,0
0251.jpg,1,858,139,0
0252.jpg,1,869,132,0
0253.jpg,1,883,124,0
0254.jpg,1,898,117,0
0255.jpg,1,911,112,0
0256.jpg,1,922,107,0
0257.jpg,1,934,104,0
