file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,776,249,0
0001.jpg,1,775,246,0
0002.jpg,1,772,252,0
0003.jpg,1,772,254,0
0004.jpg,1,767,257,0
0005.jpg,1,768,264,0
0006.jpg,1,765,270,0
0007.jpg,1,763,279,0
0008.jpg,1,761,290,0
0009.jpg,1,759,298,0
0010.jpg,1,759,311,0
0011.jpg,1,757,321,1
0012.jpg,1,737,292,0
0013.jpg,1,717,269,0
0014.jpg,1,703,253,0
0015.jpg,1,697,242,0
0016.jpg,1,683,230,0
0017.jpg,1,673,219,0
0018.jpg,1,660,213,0
0019.jpg,1,656,211,0
0020.jpg,1,648,207,2
0021.jpg,1,643,194,0
0022.jpg,1,636,166,0
0023.jpg,1,631,149,0
0024.jpg,1,624,128,0
0025.jpg,1,620,108,0
0026.jpg,1,615,93,0
0027.jpg,1,612,79,0
0028.jpg,1,605,67,0
0029.jpg,1,603,61,0
0030.jpg,1,596,47,0
0031.jpg,1,591,42,0
0032.jpg,1,585,37,0
0033.jpg,1,582,32,0
0034.jpg,1,580,28,0
0035.jpg,1,576,25,0
