file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,746,346,0
0001.jpg,1,746,333,0
0002.jpg,1,746,318,0
0003.jpg,1,746,304,0
0004.jpg,1,744,291,0
0005.jpg,1,745,281,0
0006.jpg,1,743,274,0
0007.jpg,1,743,264,0
0008.jpg,1,742,255,0
0009.jpg,1,743,251,0
0010.jpg,1,743,245,0
0011.jpg,2,742,242,0
0012.jpg,1,742,237,0
0013.jpg,1,741,237,0
0014.jpg,1,741,236,0
0015.jpg,1,740,238,0
0016.jpg,1,740,241,0
0017.jpg,2,738,242,0
0018.jpg,1,737,248,0
0019.jpg,1,736,252,0
0020.jpg,1,737,258,0
0021.jpg,1,736,268,0
0022.jpg,1,735,278,0
0023.jpg,1,735,287,0
0024.jpg,1,733,298,0
0025.jpg,1,733,311,0
0026.jpg,1,732,323,0
0027.jpg,1,732,336,1
0028.jpg,1,714,302,0
0029.jpg,1,703,284,0
0030.jpg,1,695,268,0
0031.jpg,1,687,255,0
0032.jpg,1,679,242,0
0033.jpg,1,673,233,0
0034.jpg,1,667,225,0
0035.jpg,1,663,221,0
0036.jpg,1,656,219,0
0037.jpg,2,652,214,0
0038.jpg,2,649,212,2
0039.jpg,1,647,186,0
0040.jpg,1,645,174,0
0041.jpg,1,643,156,0
0042.jpg,1,639,140,0
0043.jpg,1,638,126,0
0044.jpg,1,634,116,0
0045.jpg,1,633,107,0
0046.jpg,1,631,98,0
0047.jpg,1,631,92,0
0048.jpg,1,625,85,0
0049.jpg,1,626,78,0
0050.jpg,1,625,78,0
0051.jpg,1,619,74,0
0052.jpg,1,620,72,0
0053.jpg,1,617,71,0
0054.jpg,1,617,70,0
0055.jpg,1,616,68,0
