file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,601,406,0
0001.jpg,1,599,386,0
0002.jpg,1,597,369,0
0003.jpg,1,597,353,0
0004.jpg,1,596,338,0
0005.jpg,1,596,325,0
0006.jpg,1,594,314,0
0007.jpg,1,594,303,0
0008.jpg,1,594,294,0
0009.jpg,1,593,286,0
0010.jpg,1,592,279,0
0011.jpg,1,593,274,0
0012.jpg,1,591,268,0
0013.jpg,1,590,266,0
0014.jpg,1,590,265,0
0015.jpg,1,589,263,0
0016.jpg,1,589,265,0
0017.jpg,1,589,265,0
0018.jpg,1,587,268,0
0019.jpg,1,587,274,0
0020.jpg,1,586,278,0
0021.jpg,1,585,286,0
0022.jpg,1,585,293,0
0023.jpg,1,584,302,1
0024.jpg,2,627,279,0
0025.jpg,1,659,264,0
0026.jpg,1,684,252,0
0027.jpg,2,705,243,0
0028.jpg,1,723,236,0
0029.jpg,1,735,230,0
0030.jpg,1,747,228,0
0031.jpg,1,754,225,0
0032.jpg,2,764,224,2
0033.jpg,1,771,210,0
0034.jpg,1,777,190,0
0035.jpg,2,782,172,0
0036.jpg,1,784,160,0
0037.jpg,2,790,144,0
0038.jpg,1,791,137,0
0039.jpg,1,793,126,1
0040.jpg,1,785,128,1
0041.jpg,1,778,129,0
0042.jpg,1,771,130,0
0043.jpg,1,766,132,0
0044.jpg,1,759,135,0
0045.jpg,1,749,137,0
0046.jpg,1,745,140,0
0047.jpg,1,737,147,0
0048.jpg,2,731,149,0
0049.jpg,1,723,156,0
0050.jpg,1,714,162,0
0051.jpg,1,708,170,0
0052.jpg,2,701,177,0
0053.jpg,1,691,182,0
0054.jpg,1,686,191,0
0055.jpg,1,678,205,0
0056.jpg,1,668,214,0
0057.jpg,1,661,224,0
0058.jpg,1,653,236,0
0059.jpg,2,643,249,0
0060.jpg,1,636,265,0
0061.jpg,1,629,278,0
0062.jpg,1,621,295,0
0063.jpg,1,612,314,0
0064.jpg,1,603,334,0
0065.jpg,1,594,353,0
0066.jpg,1,583,375,0
0067.jpg,1,575,396,0
0068.jpg,1,567,420,0
0069.jpg,1,559,430,2
0070.jpg,1,554,429,0
0071.jpg,1,546,428,0
0072.jpg,1,539,429,0
0073.jpg,1,533,432,0
0074.jpg,1,528,435,0
0075.jpg,1,518,441,0
0076.jpg,1,512,449,0
0077.jpg,1,504,454,0
0078.jpg,1,499,463,0
0079.jpg,1,497,441,1
0080.jpg,1,499,389,0
0081.jpg,1,501,346,0
0082.jpg,1,501,310,0
0083.jpg,1,501,283,0
0084.jpg,1,502,258,0
0085.jpg,2,502,241,0
0086.jpg,1,502,225,0
0087.jpg,1,501,212,0
0088.jpg,1,501,200,0
0089.jpg,1,502,190,0
0090.jpg,1,501,184,0
0091.jpg,1,500,184,0
0092.jpg,1,500,179,0
0093.jpg,1,497,178,0
0094.jpg,1,497,181,0
0095.jpg,1,496,184,0
0096.jpg,1,494,184,2
0097.jpg,2,492,172,0
0098.jpg,1,494,158,0
0099.jpg,1,492,147,0
0100.jpg,1,492,137,0
0101.jpg,1,492,128,0
0102.jpg,1,492,123,0
0103.jpg,1,491,116,0
0104.jpg,1,492,112,0
0105.jpg,1,491,105,0
0106.jpg,1,491,103,0
0107.jpg,1,490,101,0
