file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,557,328,0
0001.jpg,1,555,306,0
0002.jpg,1,551,284,0
0003.jpg,1,548,265,0
0004.jpg,1,546,246,0
0005.jpg,1,544,230,0
0006.jpg,1,540,213,0
0007.jpg,1,537,202,0
0008.jpg,1,535,190,0
0009.jpg,1,532,179,0
0010.jpg,1,531,172,0
0011.jpg,1,528,164,0
0012.jpg,1,526,162,0
0013.jpg,1,525,158,0
0014.jpg,1,522,158,0
0015.jpg,1,520,158,0
0016.jpg,1,517,162,0
0017.jpg,1,514,162,0
0018.jpg,1,514,170,0
0019.jpg,1,514,176,0
0020.jpg,1,511,186,0
0021.jpg,1,511,194,1
0022.jpg,1,587,179,0
0023.jpg,1,642,168,0
0024.jpg,2,684,160,0
0025.jpg,2,714,159,0
0026.jpg,1,737,155,0
0027.jpg,1,758,154,0
0028.jpg,1,775,154,0
0029.jpg,1,787,156,0
0030.jpg,1,798,159,2
0031.jpg,1,807,147,0
0032.jpg,1,815,131,0
0033.jpg,1,817,116,2
0034.jpg,1,826,102,0
0035.jpg,1,829,94,0
