file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,0,,,
0001.jpg,0,,,
0002.jpg,0,,,
0003.jpg,0,,,
0004.jpg,0,,,
0005.jpg,0,,,
0006.jpg,0,,,
0007.jpg,0,,,
0008.jpg,0,,,
0009.jpg,1,864,416,0
0010.jpg,1,871,395,0
0011.jpg,1,875,372,0
0012.jpg,1,874,348,0
0013.jpg,1,873,324,0
0014.jpg,1,871,300,0
0015.jpg,1,869,276,0
0016.jpg,1,868,258,0
0017.jpg,1,863,238,0
0018.jpg,1,860,222,0
0019.jpg,1,858,207,0
0020.jpg,1,856,194,0
0021.jpg,1,854,184,0
0022.jpg,1,850,171,0
0023.jpg,1,848,163,0
0024.jpg,1,845,155,0
0025.jpg,1,841,152,0
0026.jpg,1,839,148,0
0027.jpg,1,836,143,0
0028.jpg,1,830,145,0
0029.jpg,1,830,147,0
0030.jpg,1,827,150,0
0031.jpg,1,823,156,0
0032.jpg,1,821,162,0
0033.jpg,1,816,170,0
0034.jpg,1,812,178,0
0035.jpg,1,810,190,0
0036.jpg,1,807,205,0
0037.jpg,1,802,217,1
0038.jpg,1,730,196,0
0039.jpg,1,680,184,0
0040.jpg,1,639,176,0
0041.jpg,1,609,170,0
0042.jpg,1,583,166,0
0043.jpg,1,561,165,0
0044.jpg,1,544,166,0
0045.jpg,1,527,166,0
0046.jpg,1,513,170,0
0047.jpg,1,499,174,2
0048.jpg,1,489,167,0
0049.jpg,1,481,154,0
0050.jpg,1,474,140,0
0051.jpg,1,465,127,0
0052.jpg,1,461,118,0
0053.jpg,1,453,110,0
0054.jpg,1,447,104,0
0055.jpg,1,441,98,0
0056.jpg,1,436,92,0
0057.jpg,1,431,90,0
0058.jpg,1,428,90,0
0059.jpg,1,421,86,0
0060.jpg,1,416,86,0
0061.jpg,1,411,86,0
0062.jpg,1,409,86,0
0063.jpg,1,405,86,0
0064.jpg,1,401,91,0
0065.jpg,2,396,89,0
0066.jpg,1,392,87,0
0067.jpg,1,385,91,0
0068.jpg,2,381,92,0
0069.jpg,1,377,91,0
0070.jpg,1,371,96,0
0071.jpg,1,367,100,0
0072.jpg,2,362,104,0
0073.jpg,2,358,104,0
0074.jpg,1,343,103,0
