file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,785,322,0
0001.jpg,1,784,310,0
0002.jpg,1,781,295,0
0003.jpg,1,778,287,0
0004.jpg,1,777,275,0
0005.jpg,1,776,267,0
0006.jpg,1,773,263,0
0007.jpg,1,770,255,0
0008.jpg,1,767,252,0
0009.jpg,1,765,248,0
0010.jpg,1,763,247,0
0011.jpg,1,763,246,0
0012.jpg,1,759,247,0
0013.jpg,1,756,251,0
0014.jpg,1,754,253,0
0015.jpg,1,752,257,0
0016.jpg,1,749,264,0
0017.jpg,1,747,270,0
0018.jpg,1,744,280,0
0019.jpg,1,742,291,0
0020.jpg,1,740,302,0
0021.jpg,1,737,311,0
0022.jpg,1,733,329,1
0023.jpg,1,687,306,0
0024.jpg,1,641,282,0
0025.jpg,1,604,264,0
0026.jpg,1,569,248,0
0027.jpg,2,538,241,0
0028.jpg,1,509,226,0
0029.jpg,1,487,220,0
0030.jpg,1,462,214,0
0031.jpg,1,441,210,0
0032.jpg,1,427,202,2
0033.jpg,1,411,170,0
0034.jpg,1,397,147,0
0035.jpg,1,384,124,0
0036.jpg,1,367,106,0
0037.jpg,1,358,90,0
0038.jpg,1,346,78,0
0039.jpg,1,336,62,0
0040.jpg,1,322,51,0
0041.jpg,1,313,44,0
0042.jpg,1,304,35,0
0043.jpg,1,294,29,0
0044.jpg,1,285,27,0
