file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,605,389,0
0001.jpg,1,602,373,0
0002.jpg,1,599,357,0
0003.jpg,1,597,340,0
0004.jpg,1,596,327,0
0005.jpg,1,593,315,0
0006.jpg,1,591,304,0
0007.jpg,1,590,295,0
0008.jpg,1,587,287,0
0009.jpg,1,584,280,0
0010.jpg,1,582,276,0
0011.jpg,1,581,269,0
0012.jpg,1,576,265,0
0013.jpg,1,575,264,0
0014.jpg,1,573,264,0
0015.jpg,1,572,264,0
0016.jpg,1,569,265,0
0017.jpg,1,567,267,0
0018.jpg,1,566,271,0
0019.jpg,1,563,276,0
0020.jpg,1,562,284,0
0021.jpg,1,559,292,0
0022.jpg,1,558,301,1
0023.jpg,1,579,284,0
0024.jpg,1,601,271,0
0025.jpg,1,613,260,0
0026.jpg,2,627,251,0
0027.jpg,2,636,246,0
0028.jpg,2,644,241,0
0029.jpg,1,650,237,0
0030.jpg,1,656,236,0
0031.jpg,1,660,237,2
0032.jpg,2,662,222,0
0033.jpg,1,665,200,0
0034.jpg,1,665,182,0
0035.jpg,1,667,167,0
0036.jpg,1,666,150,0
0037.jpg,1,669,138,0
0038.jpg,1,668,131,0
0039.jpg,1,668,121,1
0040.jpg,1,667,117,1
0041.jpg,1,669,118,0
0042.jpg,1,668,118,0
0043.jpg,1,669,120,0
0044.jpg,1,668,123,0
0045.jpg,1,671,125,0
0046.jpg,1,671,129,0
0047.jpg,1,672,136,0
0048.jpg,2,671,142,0
0049.jpg,2,671,153,0
0050.jpg,2,671,158,0
0051.jpg,2,672,168,0
0052.jpg,1,673,179,0
0053.jpg,1,672,190,0
0054.jpg,1,672,207,0
0055.jpg,2,672,222,0
0056.jpg,2,672,257,0
0057.jpg,2,672,276,0
0058.jpg,1,673,296,0
0059.jpg,1,677,300,1
0060.jpg,1,685,279,0
0061.jpg,1,692,265,0
0062.jpg,1,698,254,0
0063.jpg,1,702,242,0
0064.jpg,1,708,234,0
0065.jpg,1,713,226,0
0066.jpg,2,718,222,0
0067.jpg,1,723,217,0
0068.jpg,1,727,211,0
0069.jpg,1,733,209,0
0070.jpg,1,735,208,0
0071.jpg,1,737,208,0
0072.jpg,1,742,207,0
0073.jpg,1,745,207,2
0074.jpg,1,747,195,0
0075.jpg,1,749,184,0
0076.jpg,2,752,174,0
0077.jpg,1,755,165,0
0078.jpg,1,756,159,0
0079.jpg,1,760,153,0
0080.jpg,1,760,148,0
0081.jpg,1,763,143,0
0082.jpg,1,763,142,1
0083.jpg,1,760,139,1
0084.jpg,1,757,135,0
0085.jpg,1,752,132,0
0086.jpg,2,748,131,0
0087.jpg,2,744,132,0
0088.jpg,2,738,132,0
0089.jpg,2,734,133,0
0090.jpg,2,730,133,0
0091.jpg,2,724,136,0
0092.jpg,2,719,140,0
0093.jpg,2,713,144,0
0094.jpg,2,709,151,0
0095.jpg,2,702,159,0
0096.jpg,1,696,166,0
0097.jpg,2,689,175,0
0098.jpg,1,683,186,0
0099.jpg,1,677,198,0
0100.jpg,1,669,208,0
0101.jpg,1,665,213,1
0102.jpg,1,661,214,0
0103.jpg,2,655,219,0
0104.jpg,2,650,224,0
0105.jpg,2,647,226,0
0106.jpg,2,642,233,0
0107.jpg,2,639,237,0
0108.jpg,2,636,244,2
0109.jpg,1,632,232,0
0110.jpg,2,631,219,0
0111.jpg,1,628,205,0
0112.jpg,1,627,193,0
0113.jpg,1,625,184,0
0114.jpg,2,622,173,0
0115.jpg,1,622,168,0
0116.jpg,1,618,161,0
0117.jpg,1,616,154,0
0118.jpg,2,613,151,0
0119.jpg,2,614,144,0
0120.jpg,1,613,141,0
0121.jpg,1,609,140,0
0122.jpg,1,608,138,0
0123.jpg,1,607,137,0
0124.jpg,1,606,137,0
0125.jpg,1,606,137,0
0126.jpg,1,603,139,0
0127.jpg,1,604,140,0
0128.jpg,1,601,142,0
0129.jpg,2,599,147,1
0130.jpg,2,598,152,1
0131.jpg,1,601,158,0
0132.jpg,1,604,168,0
0133.jpg,1,607,179,0
0134.jpg,1,609,193,0
0135.jpg,1,610,207,0
0136.jpg,2,615,224,0
0137.jpg,1,618,243,0
0138.jpg,1,620,263,0
0139.jpg,1,613,282,0
0140.jpg,1,594,294,0
0141.jpg,1,574,309,0
0142.jpg,1,555,327,0
0143.jpg,1,537,345,0
0144.jpg,1,517,364,0
0145.jpg,1,478,411,0
0146.jpg,1,456,438,0
0147.jpg,1,438,468,0
0148.jpg,1,418,495,2
0149.jpg,1,399,498,0
0150.jpg,1,383,502,0
0151.jpg,1,366,508,0
0152.jpg,1,348,514,0
0153.jpg,1,329,525,0
0154.jpg,2,312,533,0
0155.jpg,1,292,549,0
0156.jpg,1,273,565,0
0157.jpg,1,253,582,0
0158.jpg,1,230,604,0
0159.jpg,0,,,
