file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,617,73,0
0001.jpg,1,615,70,0
0002.jpg,1,614,66,0
0003.jpg,1,614,61,0
0004.jpg,1,615,60,0
0005.jpg,1,612,58,0
0006.jpg,1,613,55,0
0007.jpg,1,610,55,0
0008.jpg,1,613,51,0
0009.jpg,1,612,51,0
0010.jpg,1,610,52,0
0011.jpg,1,610,52,0
0012.jpg,1,610,55,0
0013.jpg,1,609,59,0
0014.jpg,1,610,61,0
0015.jpg,1,609,63,0
0016.jpg,1,607,66,1
0017.jpg,1,615,74,0
0018.jpg,1,619,83,0
0019.jpg,1,625,94,0
0020.jpg,1,631,107,0
0021.jpg,1,638,123,0
0022.jpg,1,645,139,0
0023.jpg,1,652,160,0
0024.jpg,1,656,182,0
0025.jpg,1,664,210,0
0026.jpg,1,669,238,0
0027.jpg,1,678,268,2
0028.jpg,1,688,264,0
0029.jpg,1,696,263,0
0030.jpg,1,703,265,0
0031.jpg,1,714,270,0
0032.jpg,1,725,275,0
0033.jpg,1,735,283,0
0034.jpg,1,746,295,0
0035.jpg,1,761,311,0
0036.jpg,1,775,330,0
0037.jpg,1,791,359,0
0038.jpg,1,806,392,0
0039.jpg,1,830,432,0
0040.jpg,1,851,481,0
0041.jpg,1,875,549,0
0042.jpg,1,905,631,0
0043.jpg,1,915,666,1
0044.jpg,1,859,516,0
0045.jpg,1,822,417,0
0046.jpg,1,792,347,0
0047.jpg,1,772,300,0
0048.jpg,1,755,260,0
0049.jpg,1,741,233,0
0050.jpg,1,729,213,0
0051.jpg,1,720,196,0
0052.jpg,1,713,186,0
0053.jpg,1,706,174,0
0054.jpg,1,701,170,0
0055.jpg,1,697,164,0
0056.jpg,1,694,163,0
0057.jpg,1,691,159,0
0058.jpg,1,688,161,0
0059.jpg,1,686,162,0
0060.jpg,1,682,163,0
0061.jpg,1,682,164,0
0062.jpg,2,683,170,0
0063.jpg,2,683,170,0
0064.jpg,1,674,174,0
0065.jpg,2,674,167,0
0066.jpg,1,674,159,0
0067.jpg,1,676,148,0
0068.jpg,1,675,145,0
0069.jpg,1,674,137,0
0070.jpg,1,672,133,0
0071.jpg,1,673,132,0
0072.jpg,1,674,127,0
0073.jpg,1,673,123,0
0074.jpg,1,672,124,0
0075.jpg,1,673,121,1
0076.jpg,1,675,118,0
0077.jpg,1,676,113,0
0078.jpg,1,682,108,0
0079.jpg,1,684,102,0
0080.jpg,1,688,98,0
0081.jpg,1,690,94,0
0082.jpg,1,692,89,0
0083.jpg,1,698,87,0
0084.jpg,1,703,83,0
0085.jpg,1,705,81,0
0086.jpg,1,711,80,0
0087.jpg,1,713,78,0
0088.jpg,1,718,75,0
0089.jpg,1,721,77,0
0090.jpg,1,727,77,0
0091.jpg,1,731,78,0
0092.jpg,1,735,78,0
0093.jpg,1,740,80,0
0094.jpg,1,745,82,0
0095.jpg,1,750,84,0
0096.jpg,2,757,89,0
0097.jpg,1,761,94,0
0098.jpg,1,765,97,0
0099.jpg,1,771,104,0
0100.jpg,1,778,110,0
0101.jpg,1,782,119,0
0102.jpg,1,788,126,0
0103.jpg,1,794,137,0
0104.jpg,1,800,147,0
0105.jpg,1,805,159,0
0106.jpg,1,813,171,0
0107.jpg,1,819,184,0
0108.jpg,1,826,200,0
0109.jpg,1,831,213,0
0110.jpg,1,837,230,0
0111.jpg,1,845,241,2
0112.jpg,1,847,230,0
0113.jpg,2,846,225,0
0114.jpg,2,853,212,0
0115.jpg,1,853,208,0
0116.jpg,1,857,202,0
0117.jpg,1,860,196,0
0118.jpg,1,862,190,0
0119.jpg,1,866,190,0
0120.jpg,1,869,186,0
