file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,474,190,0
0001.jpg,1,477,173,0
0002.jpg,1,479,159,0
0003.jpg,1,478,145,0
0004.jpg,1,482,133,0
0005.jpg,1,485,124,0
0006.jpg,1,485,118,0
0007.jpg,1,488,109,0
0008.jpg,1,490,108,0
0009.jpg,1,492,105,0
0010.jpg,1,496,106,0
0011.jpg,1,497,106,0
0012.jpg,1,499,109,0
0013.jpg,1,502,114,0
0014.jpg,1,504,120,0
0015.jpg,1,506,128,0
0016.jpg,1,509,140,0
0017.jpg,1,512,151,0
0018.jpg,1,543,152,1
0019.jpg,1,590,149,0
0020.jpg,1,625,147,0
0021.jpg,1,651,147,0
0022.jpg,1,677,148,0
0023.jpg,1,694,151,0
0024.jpg,1,710,154,0
0025.jpg,1,726,159,0
0026.jpg,1,738,164,0
0027.jpg,2,749,167,0
0028.jpg,1,759,173,0
0029.jpg,1,767,178,2
0030.jpg,2,773,168,0
0031.jpg,1,779,156,0
0032.jpg,1,782,148,0
0033.jpg,1,782,135,0
0034.jpg,1,785,128,0
0035.jpg,1,787,124,0
0036.jpg,2,792,117,0
0037.jpg,1,798,113,0
0038.jpg,2,800,109,0
0039.jpg,2,800,106,0
0040.jpg,1,804,103,0
0041.jpg,1,805,103,0
0042.jpg,1,807,104,0
0043.jpg,2,811,105,0
0044.jpg,2,813,106,0
0045.jpg,2,806,109,0
0046.jpg,2,803,104,0
0047.jpg,2,800,103,0
0048.jpg,2,795,100,0
0049.jpg,1,788,98,0
0050.jpg,1,776,95,0
0051.jpg,1,767,93,0
0052.jpg,1,755,94,0
0053.jpg,1,743,93,0
0054.jpg,1,730,94,0
0055.jpg,1,720,95,0
0056.jpg,1,706,97,0
0057.jpg,1,690,100,0
0058.jpg,1,675,104,0
0059.jpg,1,660,109,0
0060.jpg,1,644,117,0
0061.jpg,1,629,124,0
0062.jpg,1,607,136,0
0063.jpg,1,590,145,0
0064.jpg,1,569,160,0
0065.jpg,1,544,174,0
0066.jpg,1,524,191,0
0067.jpg,1,512,202,1
0068.jpg,1,528,191,0
0069.jpg,1,544,182,0
0070.jpg,1,559,172,0
0071.jpg,1,573,167,0
0072.jpg,1,587,162,0
0073.jpg,1,602,156,0
0074.jpg,1,615,152,0
0075.jpg,1,628,150,0
0076.jpg,1,639,149,0
0077.jpg,1,650,148,0
0078.jpg,1,662,148,0
0079.jpg,1,673,149,0
0080.jpg,1,682,150,0
0081.jpg,1,694,152,0
0082.jpg,1,701,155,0
0083.jpg,1,711,159,0
0084.jpg,1,721,164,0
0085.jpg,1,731,167,0
0086.jpg,1,738,173,0
0087.jpg,1,747,179,0
0088.jpg,1,755,184,0
0089.jpg,1,763,190,0
0090.jpg,1,768,193,2
0091.jpg,1,771,186,0
0092.jpg,1,772,178,0
0093.jpg,1,777,175,0
0094.jpg,2,778,170,0
0095.jpg,2,782,164,0
0096.jpg,2,785,160,0
0097.jpg,1,789,158,0
0098.jpg,1,794,158,0
0099.jpg,1,798,155,0
0100.jpg,1,799,156,0
0101.jpg,1,800,155,0
