file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,576,130,0
0001.jpg,2,574,117,0
0002.jpg,1,573,110,0
0003.jpg,1,573,101,0
0004.jpg,2,575,91,0
0005.jpg,2,576,82,0
0006.jpg,1,578,74,0
0007.jpg,1,580,66,0
0008.jpg,1,580,59,0
0009.jpg,1,582,54,0
0010.jpg,1,584,49,0
0011.jpg,1,585,44,0
0012.jpg,1,585,42,0
0013.jpg,1,587,36,0
0014.jpg,2,589,33,0
0015.jpg,2,590,33,0
0016.jpg,2,593,33,0
0017.jpg,2,593,34,0
0018.jpg,2,595,32,0
0019.jpg,2,596,33,0
0020.jpg,2,597,33,0
0021.jpg,2,598,35,0
0022.jpg,2,598,38,0
0023.jpg,1,602,40,0
0024.jpg,1,603,46,0
0025.jpg,1,605,50,0
0026.jpg,1,606,56,0
0027.jpg,1,607,66,1
0028.jpg,1,610,94,0
0029.jpg,1,614,120,0
0030.jpg,2,617,145,0
0031.jpg,2,621,181,0
0032.jpg,1,626,213,0
0033.jpg,2,633,253,0
0034.jpg,2,638,295,0
0035.jpg,2,642,340,0
0036.jpg,1,650,384,0
0037.jpg,1,654,393,2
0038.jpg,2,660,400,0
0039.jpg,1,666,412,0
0040.jpg,1,674,427,0
0041.jpg,1,682,445,0
0042.jpg,1,690,465,0
0043.jpg,1,699,484,1
0044.jpg,1,700,447,0
0045.jpg,1,701,414,0
0046.jpg,1,702,381,0
0047.jpg,1,701,352,0
0048.jpg,1,702,327,0
0049.jpg,1,703,304,0
0050.jpg,2,705,286,0
0051.jpg,1,706,265,0
0052.jpg,1,707,252,0
0053.jpg,1,708,234,0
0054.jpg,2,708,222,0
0055.jpg,1,709,210,0
0056.jpg,1,710,200,0
0057.jpg,1,712,190,0
0058.jpg,1,712,184,0
0059.jpg,2,714,176,0
0060.jpg,1,715,170,0
0061.jpg,1,717,166,0
0062.jpg,1,718,161,0
0063.jpg,1,719,158,0
0064.jpg,1,720,155,0
0065.jpg,1,721,154,0
0066.jpg,1,722,155,0
0067.jpg,1,722,154,0
0068.jpg,1,723,154,0
0069.jpg,1,725,156,0
0070.jpg,1,725,158,0
0071.jpg,1,727,161,0
0072.jpg,1,727,163,0
0073.jpg,1,729,167,0
0074.jpg,2,730,175,0
0075.jpg,1,735,184,1
0076.jpg,1,742,190,0
0077.jpg,1,753,202,0
0078.jpg,1,764,211,0
0079.jpg,2,772,224,0
0080.jpg,1,781,236,0
0081.jpg,1,793,252,0
0082.jpg,1,803,268,0
0083.jpg,1,814,286,0
0084.jpg,1,825,303,0
0085.jpg,1,835,321,0
0086.jpg,1,847,341,0
0087.jpg,1,860,364,0
0088.jpg,1,871,387,0
0089.jpg,1,884,414,0
0090.jpg,1,897,438,0
0091.jpg,1,910,467,2
0092.jpg,1,922,475,2
0093.jpg,1,933,480,0
0094.jpg,2,944,487,0
0095.jpg,1,957,493,0
0096.jpg,1,969,504,0
0097.jpg,1,982,516,0
0098.jpg,1,997,530,0
0099.jpg,2,1010,545,0
0100.jpg,1,1024,561,0
0101.jpg,1,1039,582,0
0102.jpg,1,1052,603,0
0103.jpg,1,1068,626,0
0104.jpg,1,1084,654,0
0105.jpg,1,1102,684,0
0106.jpg,1,1118,716,0
0107.jpg,0,,,
0108.jpg,0,,,
