file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,0,,,
0001.jpg,0,,,
0002.jpg,0,,,
0003.jpg,0,,,
0004.jpg,0,,,
0005.jpg,0,,,
0006.jpg,0,,,
0007.jpg,0,,,
0008.jpg,0,,,
0009.jpg,0,,,
0010.jpg,0,,,
0011.jpg,0,,,
0012.jpg,2,700,521,0
0013.jpg,3,709,513,0
0014.jpg,1,714,499,0
0015.jpg,2,721,477,0
0016.jpg,1,724,456,0
0017.jpg,1,724,429,0
0018.jpg,1,720,404,0
0019.jpg,1,719,385,0
0020.jpg,1,717,361,0
0021.jpg,1,713,344,0
0022.jpg,1,709,326,0
0023.jpg,1,708,315,0
0024.jpg,1,703,300,0
0025.jpg,1,702,289,0
0026.jpg,1,700,278,0
0027.jpg,1,697,267,0
0028.jpg,1,694,260,0
0029.jpg,1,690,255,0
0030.jpg,1,689,254,0
0031.jpg,1,686,249,0
0032.jpg,1,682,248,0
0033.jpg,1,683,252,0
0034.jpg,1,677,253,0
0035.jpg,1,674,256,0
0036.jpg,1,672,264,0
0037.jpg,1,668,268,0
0038.jpg,1,659,271,1
0039.jpg,1,622,253,0
0040.jpg,1,587,240,0
0041.jpg,1,560,228,0
0042.jpg,1,533,223,0
0043.jpg,1,510,217,0
0044.jpg,1,487,213,0
0045.jpg,1,467,213,0
0046.jpg,1,444,213,0
0047.jpg,1,430,214,2
0048.jpg,1,411,196,0
0049.jpg,2,400,170,0
0050.jpg,1,388,142,0
0051.jpg,1,374,118,0
0052.jpg,1,364,98,0
0053.jpg,1,352,83,1
0054.jpg,1,345,71,0
0055.jpg,1,367,77,0
0056.jpg,1,385,83,0
0057.jpg,0,,,
0058.jpg,1,419,100,0
0059.jpg,1,436,110,0
0060.jpg,1,456,124,0
0061.jpg,2,470,133,0
0062.jpg,1,493,152,0
0063.jpg,1,512,167,0
0064.jpg,1,532,185,0
0065.jpg,1,549,202,0
0066.jpg,1,568,221,0
0067.jpg,1,587,244,0
0068.jpg,1,612,267,0
0069.jpg,1,630,294,0
0070.jpg,1,649,315,0
0071.jpg,1,669,346,0
0072.jpg,1,690,377,0
0073.jpg,3,711,407,0
0074.jpg,0,,,
0075.jpg,0,,,
0076.jpg,0,,,
0077.jpg,2,781,464,0
0078.jpg,1,796,467,0
0079.jpg,1,806,443,0
0080.jpg,1,803,405,0
0081.jpg,1,799,363,0
0082.jpg,1,795,330,0
0083.jpg,1,794,301,0
0084.jpg,1,788,271,0
0085.jpg,1,783,247,0
0086.jpg,1,782,228,0
0087.jpg,1,779,211,0
0088.jpg,1,772,188,0
0089.jpg,1,767,176,0
0090.jpg,1,765,164,0
0091.jpg,1,760,150,0
0092.jpg,1,756,143,0
0093.jpg,1,750,136,0
0094.jpg,1,747,129,0
0095.jpg,1,742,126,0
0096.jpg,1,737,120,0
0097.jpg,1,733,118,0
0098.jpg,1,727,121,0
0099.jpg,1,722,119,0
0100.jpg,1,720,121,0
0101.jpg,1,715,126,0
0102.jpg,1,710,132,0
0103.jpg,1,708,139,0
0104.jpg,1,702,142,0
0105.jpg,1,696,153,0
0106.jpg,1,692,158,0
0107.jpg,1,688,172,0
0108.jpg,1,684,176,2
0109.jpg,1,684,159,0
0110.jpg,1,683,141,0
0111.jpg,1,683,126,0
0112.jpg,1,679,115,0
0113.jpg,1,677,103,0
0114.jpg,1,675,91,0
0115.jpg,1,676,84,0
0116.jpg,1,676,74,0
0117.jpg,1,674,67,0
0118.jpg,1,673,57,1
0119.jpg,1,672,56,0
0120.jpg,1,678,51,0
0121.jpg,1,686,48,0
0122.jpg,1,691,44,0
0123.jpg,1,698,42,0
0124.jpg,1,705,38,0
0125.jpg,1,711,35,0
0126.jpg,1,719,34,0
0127.jpg,1,723,38,0
0128.jpg,1,733,39,0
0129.jpg,1,740,40,0
0130.jpg,1,745,42,0
0131.jpg,1,755,45,0
0132.jpg,1,760,50,0
0133.jpg,2,768,58,0
0134.jpg,2,776,63,0
0135.jpg,1,783,72,0
0136.jpg,2,789,82,0
0137.jpg,1,798,89,0
0138.jpg,1,807,101,0
0139.jpg,1,813,114,0
0140.jpg,1,819,125,0
0141.jpg,2,827,139,0
0142.jpg,1,833,153,0
0143.jpg,1,842,170,0
0144.jpg,1,853,186,0
0145.jpg,1,856,201,0
0146.jpg,1,865,221,0
0147.jpg,1,873,244,0
0148.jpg,1,881,265,0
0149.jpg,1,891,288,0
0150.jpg,1,897,311,0
0151.jpg,1,906,336,0
0152.jpg,1,911,346,2
0153.jpg,1,915,335,0
0154.jpg,1,918,326,0
0155.jpg,1,921,319,0
0156.jpg,2,923,311,0
0157.jpg,1,929,303,0
0158.jpg,1,933,299,0
0159.jpg,1,936,293,0
0160.jpg,1,938,291,0
0161.jpg,1,941,290,0
0162.jpg,1,946,292,0
0163.jpg,1,951,292,0
0164.jpg,1,952,296,0
0165.jpg,1,956,301,0
0166.jpg,1,959,305,0
0167.jpg,1,965,311,0
0168.jpg,1,964,319,0
0169.jpg,1,969,330,0
0170.jpg,1,972,339,0
0171.jpg,1,977,350,0
0172.jpg,1,972,345,1
0173.jpg,0,,,
0174.jpg,0,,,
0175.jpg,1,939,265,0
0176.jpg,1,932,247,0
0177.jpg,2,924,230,0
0178.jpg,1,914,213,0
0179.jpg,1,907,200,0
0180.jpg,1,899,189,0
0181.jpg,1,891,178,0
0182.jpg,1,881,171,0
0183.jpg,2,877,162,0
0184.jpg,2,871,156,0
0185.jpg,1,865,154,0
0186.jpg,1,859,153,0
0187.jpg,1,856,152,0
0188.jpg,1,848,151,0
0189.jpg,1,846,153,0
