file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,697,514,0
0001.jpg,1,703,511,0
0002.jpg,1,710,502,0
0003.jpg,1,717,489,0
0004.jpg,1,723,460,0
0005.jpg,1,725,438,0
0006.jpg,1,726,414,0
0007.jpg,1,719,389,0
0008.jpg,1,718,370,0
0009.jpg,1,713,351,0
0010.jpg,1,710,334,0
0011.jpg,1,706,318,0
0012.jpg,1,702,304,0
0013.jpg,1,700,293,0
0014.jpg,1,695,282,0
0015.jpg,1,691,274,0
0016.jpg,1,689,266,0
0017.jpg,1,685,259,0
0018.jpg,1,680,254,0
0019.jpg,1,677,252,0
0020.jpg,1,675,249,0
0021.jpg,1,671,249,0
0022.jpg,1,667,252,0
0023.jpg,1,664,254,0
0024.jpg,1,660,259,0
0025.jpg,1,657,266,0
0026.jpg,1,651,256,1
0027.jpg,1,644,236,0
0028.jpg,2,639,223,0
0029.jpg,1,636,213,0
0030.jpg,1,632,209,0
0031.jpg,1,629,201,0
0032.jpg,1,625,198,0
0033.jpg,1,625,198,2
0034.jpg,1,621,187,0
0035.jpg,1,620,156,0
0036.jpg,1,618,128,0
0037.jpg,1,619,104,0
0038.jpg,1,618,80,0
0039.jpg,1,615,62,0
0040.jpg,1,614,46,0
0041.jpg,1,615,35,0
0042.jpg,1,613,23,0
0043.jpg,1,612,17,0
0044.jpg,1,612,7,0
0045.jpg,2,609,2,0
0046.jpg,0,,,
