file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,596,359,0
0001.jpg,1,593,346,0
0002.jpg,1,591,333,0
0003.jpg,1,587,322,0
0004.jpg,1,585,312,0
0005.jpg,1,582,302,0
0006.jpg,1,580,293,0
0007.jpg,1,576,288,0
0008.jpg,1,574,282,0
0009.jpg,1,571,278,0
0010.jpg,1,569,276,0
0011.jpg,1,564,274,0
0012.jpg,1,564,275,0
0013.jpg,1,560,275,0
0014.jpg,1,559,278,0
0015.jpg,1,557,281,0
0016.jpg,1,554,286,0
0017.jpg,1,551,292,0
0018.jpg,1,548,299,0
0019.jpg,1,546,307,1
0020.jpg,2,609,280,0
0021.jpg,2,644,266,0
0022.jpg,1,679,255,0
0023.jpg,2,703,245,0
0024.jpg,1,730,238,0
0025.jpg,1,748,233,0
0026.jpg,1,766,229,0
0027.jpg,1,777,225,0
0028.jpg,1,801,224,2
0029.jpg,1,810,207,0
0030.jpg,2,817,188,0
0031.jpg,1,823,174,0
0032.jpg,1,829,159,0
0033.jpg,1,835,149,0
0034.jpg,1,838,136,0
0035.jpg,1,842,129,1
0036.jpg,1,830,130,0
0037.jpg,2,821,132,0
0038.jpg,1,804,133,0
0039.jpg,1,791,138,0
0040.jpg,1,773,143,0
0041.jpg,1,759,150,0
0042.jpg,1,745,154,0
0043.jpg,1,729,163,0
0044.jpg,1,712,172,0
0045.jpg,1,696,181,0
0046.jpg,1,677,191,0
0047.jpg,1,661,205,0
0048.jpg,1,643,219,0
0049.jpg,1,625,234,0
0050.jpg,2,607,252,0
0051.jpg,1,587,266,0
0052.jpg,2,567,290,0
0053.jpg,1,546,309,0
0054.jpg,1,525,329,0
0055.jpg,1,503,354,0
0056.jpg,1,479,382,0
0057.jpg,1,456,411,0
0058.jpg,1,432,440,0
0059.jpg,3,416,461,2
0060.jpg,3,398,465,2
0061.jpg,2,372,463,0
0062.jpg,1,352,467,1
0063.jpg,3,377,427,1
0064.jpg,1,412,387,0
0065.jpg,1,445,351,0
0066.jpg,1,474,322,0
0067.jpg,1,499,298,0
0068.jpg,1,521,276,0
0069.jpg,1,541,257,0
0070.jpg,1,560,241,0
0071.jpg,1,580,226,0
0072.jpg,1,595,217,0
0073.jpg,1,612,207,0
0074.jpg,1,626,197,0
0075.jpg,1,638,190,0
0076.jpg,1,650,186,0
0077.jpg,1,660,184,0
0078.jpg,1,669,179,0
0079.jpg,1,682,179,0
0080.jpg,1,689,178,0
0081.jpg,1,699,177,0
0082.jpg,1,707,181,0
0083.jpg,1,714,182,0
0084.jpg,1,720,184,0
0085.jpg,1,726,188,0
0086.jpg,1,733,190,2
0087.jpg,1,738,176,0
0088.jpg,2,746,166,0
0089.jpg,1,748,159,0
0090.jpg,1,752,149,0
0091.jpg,1,756,142,0
0092.jpg,1,761,136,0
0093.jpg,1,764,130,1
0094.jpg,1,761,132,0
0095.jpg,1,756,127,0
0096.jpg,1,750,129,0
0097.jpg,1,744,130,0
0098.jpg,1,740,132,0
0099.jpg,2,732,136,0
0100.jpg,2,730,139,0
0101.jpg,2,722,144,0
0102.jpg,2,714,150,0
0103.jpg,1,710,155,0
0104.jpg,1,705,165,0
0105.jpg,1,697,175,0
0106.jpg,1,691,188,0
0107.jpg,1,683,200,0
0108.jpg,1,677,213,0
0109.jpg,1,671,230,0
0110.jpg,1,663,246,0
0111.jpg,1,656,264,0
0112.jpg,2,651,282,0
0113.jpg,2,643,306,0
0114.jpg,2,638,324,0
0115.jpg,1,631,349,0
0116.jpg,1,624,375,0
0117.jpg,1,617,404,0
0118.jpg,1,604,411,2
0119.jpg,1,596,408,0
0120.jpg,1,589,407,0
0121.jpg,1,582,409,0
0122.jpg,1,573,412,0
0123.jpg,1,566,415,0
0124.jpg,1,557,419,0
0125.jpg,1,550,427,0
0126.jpg,1,541,435,0
0127.jpg,1,533,443,1
0128.jpg,1,554,412,1
0129.jpg,1,584,372,0
0130.jpg,1,608,339,0
0131.jpg,1,630,315,0
0132.jpg,1,653,292,0
0133.jpg,1,671,275,0
0134.jpg,1,686,259,0
0135.jpg,2,701,247,0
0136.jpg,1,712,238,0
0137.jpg,1,723,232,0
0138.jpg,1,733,226,0
0139.jpg,2,744,222,0
0140.jpg,2,750,220,0
0141.jpg,2,760,219,0
0142.jpg,2,767,219,2
0143.jpg,1,772,214,0
0144.jpg,1,778,200,0
0145.jpg,1,783,188,0
0146.jpg,1,785,175,0
0147.jpg,1,790,168,0
0148.jpg,1,794,158,0
0149.jpg,1,799,153,0
0150.jpg,1,801,145,0
0151.jpg,1,800,142,0
0152.jpg,1,805,137,0
0153.jpg,1,808,138,0
0154.jpg,1,812,135,0
0155.jpg,1,814,135,0
0156.jpg,1,817,135,0
0157.jpg,1,815,135,1
0158.jpg,1,808,133,1
0159.jpg,2,800,132,0
0160.jpg,2,792,132,0
0161.jpg,2,781,132,0
0162.jpg,1,770,133,0
0163.jpg,1,764,135,0
0164.jpg,1,749,139,0
0165.jpg,1,736,143,0
0166.jpg,1,722,149,0
0167.jpg,1,711,153,0
0168.jpg,1,702,162,0
0169.jpg,2,689,170,0
0170.jpg,1,677,178,0
0171.jpg,1,662,190,0
0172.jpg,1,649,202,0
0173.jpg,1,633,217,0
0174.jpg,1,619,231,0
0175.jpg,2,607,247,0
0176.jpg,1,589,265,0
0177.jpg,1,572,287,1
0178.jpg,2,567,284,0
0179.jpg,1,562,270,0
0180.jpg,1,560,258,0
0181.jpg,2,557,246,0
0182.jpg,1,554,236,0
0183.jpg,1,552,230,0
0184.jpg,2,549,224,0
0185.jpg,1,546,214,0
0186.jpg,1,545,211,0
0187.jpg,1,541,207,0
0188.jpg,1,539,202,0
0189.jpg,1,537,200,0
0190.jpg,1,535,200,0
0191.jpg,1,533,197,0
0192.jpg,1,532,197,0
0193.jpg,1,531,198,0
0194.jpg,1,527,197,0
0195.jpg,1,525,200,0
0196.jpg,1,524,202,2
0197.jpg,1,523,194,0
0198.jpg,1,518,186,0
0199.jpg,1,517,179,0
0200.jpg,2,515,171,0
0201.jpg,1,513,166,0
0202.jpg,1,513,162,0
0203.jpg,1,510,158,0
0204.jpg,1,508,155,0
0205.jpg,1,505,156,0
0206.jpg,1,501,153,0
0207.jpg,1,501,151,0
0208.jpg,1,501,150,0
0209.jpg,1,498,154,0
0210.jpg,1,497,155,1
0211.jpg,2,497,150,0
0212.jpg,2,501,140,0
0213.jpg,2,505,132,0
0214.jpg,2,510,126,0
0215.jpg,1,513,117,0
0216.jpg,1,517,112,0
0217.jpg,1,522,105,0
0218.jpg,1,526,100,0
0219.jpg,1,531,97,0
0220.jpg,2,534,91,0
0221.jpg,2,539,90,0
0222.jpg,2,543,90,0
0223.jpg,2,547,86,0
0224.jpg,2,550,86,0
0225.jpg,2,557,86,0
0226.jpg,2,560,85,0
0227.jpg,2,566,87,0
0228.jpg,2,570,87,0
0229.jpg,2,572,92,0
0230.jpg,2,579,97,0
0231.jpg,1,584,100,0
0232.jpg,1,587,104,0
0233.jpg,1,593,114,0
0234.jpg,1,598,118,0
0235.jpg,1,604,127,0
0236.jpg,1,608,138,0
0237.jpg,1,617,149,0
0238.jpg,1,619,160,0
0239.jpg,2,639,178,1
0240.jpg,1,676,200,0
0241.jpg,1,706,219,0
0242.jpg,1,731,235,0
0243.jpg,1,749,233,2
0244.jpg,1,758,207,0
0245.jpg,1,772,178,0
0246.jpg,1,782,154,0
0247.jpg,1,791,130,0
0248.jpg,1,801,112,0
0249.jpg,1,811,94,0
0250.jpg,1,818,78,0
0251.jpg,1,826,67,0
0252.jpg,1,834,54,0
