file name,visibility,x-coordinate,y-coordinate,status
0000.jpg,1,586,9,0
0001.jpg,1,587,14,0
0002.jpg,2,589,20,1
0003.jpg,1,597,26,0
0004.jpg,2,610,37,0
0005.jpg,1,627,49,0
0006.jpg,1,647,63,0
0007.jpg,1,663,80,0
0008.jpg,1,686,100,0
0009.jpg,1,708,118,0
0010.jpg,1,735,143,0
0011.jpg,1,761,168,0
0012.jpg,1,792,202,0
0013.jpg,1,826,237,0
0014.jpg,1,861,275,2
0015.jpg,1,894,277,0
0016.jpg,1,927,281,0
0017.jpg,1,964,284,0
0018.jpg,2,1004,294,0
0019.jpg,1,1046,304,0
0020.jpg,1,1092,316,0
0021.jpg,1,1142,334,0
0022.jpg,1,1197,352,0
0023.jpg,1,1252,373,0
0024.jpg,0,,,
0025.jpg,0,,,
0026.jpg,0,,,
0027.jpg,0,,,
0028.jpg,1,1217,334,0
0029.jpg,1,1138,292,0
0030.jpg,1,1069,257,0
0031.jpg,1,1011,233,0
0032.jpg,1,961,212,0
0033.jpg,1,916,196,0
0034.jpg,1,877,184,0
0035.jpg,1,846,174,0
0036.jpg,1,817,166,0
0037.jpg,2,791,160,0
0038.jpg,2,767,158,0
0039.jpg,1,746,154,0
0040.jpg,1,730,151,0
0041.jpg,1,714,150,0
0042.jpg,1,699,150,0
0043.jpg,1,685,153,0
0044.jpg,1,673,151,2
0045.jpg,1,664,139,0
0046.jpg,1,654,130,0
0047.jpg,1,647,121,0
0048.jpg,2,642,114,0
0049.jpg,1,633,106,0
0050.jpg,1,627,103,0
0051.jpg,1,620,100,0
0052.jpg,1,615,94,0
0053.jpg,1,607,92,0
0054.jpg,1,604,89,1
0055.jpg,1,601,89,0
0056.jpg,1,598,87,0
0057.jpg,1,595,89,0
0058.jpg,1,595,86,0
0059.jpg,1,591,87,0
0060.jpg,1,589,91,0
0061.jpg,1,586,93,0
0062.jpg,1,581,96,0
0063.jpg,1,579,103,0
0064.jpg,1,576,107,0
0065.jpg,1,572,118,0
0066.jpg,1,570,125,0
0067.jpg,1,563,135,0
0068.jpg,1,561,148,0
0069.jpg,2,558,160,0
0070.jpg,1,554,176,0
0071.jpg,1,549,194,0
0072.jpg,1,545,214,0
0073.jpg,1,539,235,0
0074.jpg,1,536,259,0
0075.jpg,1,528,287,0
0076.jpg,1,525,307,2
0077.jpg,1,521,309,0
0078.jpg,1,515,309,0
0079.jpg,2,513,311,0
0080.jpg,1,510,316,0
0081.jpg,1,502,322,0
0082.jpg,1,500,329,0
0083.jpg,1,494,340,0
0084.jpg,1,490,350,0
0085.jpg,1,486,364,0
0086.jpg,1,479,383,0
0087.jpg,1,475,400,0
0088.jpg,1,468,425,0
0089.jpg,1,463,451,0
0090.jpg,1,457,484,0
0091.jpg,1,450,516,0
0092.jpg,1,447,531,1
0093.jpg,1,463,467,0
0094.jpg,1,476,410,0
0095.jpg,1,490,361,0
0096.jpg,1,499,322,0
0097.jpg,1,511,286,0
0098.jpg,1,520,255,0
0099.jpg,1,527,229,0
0100.jpg,1,535,207,0
0101.jpg,1,541,184,0
0102.jpg,1,549,165,0
0103.jpg,1,555,150,0
0104.jpg,1,559,140,0
0105.jpg,1,567,127,0
0106.jpg,1,570,116,0
0107.jpg,1,574,108,0
0108.jpg,1,580,101,0
0109.jpg,1,583,95,0
0110.jpg,1,587,87,0
0111.jpg,1,592,85,0
0112.jpg,1,597,82,0
0113.jpg,1,599,80,0
0114.jpg,1,602,79,0
0115.jpg,1,606,78,0
0116.jpg,1,608,79,0
0117.jpg,1,612,77,0
0118.jpg,1,615,78,0
0119.jpg,1,616,80,0
0120.jpg,1,619,81,0
0121.jpg,1,621,84,0
0122.jpg,1,624,86,0
0123.jpg,1,626,90,0
0124.jpg,1,627,94,0
0125.jpg,1,632,98,0
0126.jpg,1,633,102,0
0127.jpg,1,634,105,0
0128.jpg,1,638,110,0
0129.jpg,2,640,115,0
0130.jpg,1,641,119,0
0131.jpg,1,642,124,2
0132.jpg,1,644,121,0
0133.jpg,1,644,117,0
0134.jpg,1,647,110,0
0135.jpg,1,644,106,0
0136.jpg,1,648,98,0
0137.jpg,1,649,96,0
0138.jpg,1,649,93,0
0139.jpg,1,650,92,0
0140.jpg,1,650,89,0
0141.jpg,1,650,86,0
0142.jpg,1,652,84,0
0143.jpg,1,651,82,0
0144.jpg,1,652,84,0
0145.jpg,1,653,83,0
0146.jpg,1,653,84,1
0147.jpg,1,642,80,0
0148.jpg,1,632,83,0
0149.jpg,1,620,86,0
0150.jpg,1,610,89,0
0151.jpg,1,596,92,0
0152.jpg,1,583,98,0
0153.jpg,1,571,105,0
0154.jpg,1,556,115,0
0155.jpg,1,540,125,0
0156.jpg,1,523,138,0
0157.jpg,1,506,150,0
0158.jpg,1,487,168,0
0159.jpg,1,466,190,0
0160.jpg,1,444,213,0
0161.jpg,2,419,238,0
0162.jpg,2,395,269,0
0163.jpg,2,369,304,0
0164.jpg,2,339,348,0
0165.jpg,2,307,394,2
0166.jpg,1,277,416,0
0167.jpg,1,246,423,0
0168.jpg,1,216,433,0
0169.jpg,1,181,449,0
0170.jpg,1,144,463,0
0171.jpg,1,99,484,0
0172.jpg,1,58,509,0
